source,source_id,source_group_id,source_title,source_article_type,source_label,label_evidence,label_strength,source_url,image_url,original_path,original_sha256,width,height,rights_basis,source_record_id,source_category_path,source_specs,attribution,license_url,dataset_url,source_category,source_brand,image_format,main_image_id,source_model_number,mixed_use,visual_qa_flags,external_id,visual_decision,visual_flags,selection_reason,file_sha256,pixel_sha256,view_pixel_sha256,crop_pixel_sha256,dhash_hex,ahash_hex,view_dhash_hex,view_ahash_hex,crop_dhash_hex,crop_ahash_hex,original_width,original_height,external_group_id,teacher_overlap,admission_reason,sha256,decoded_sha256,original_decoded_sha256,content_left,content_top,content_width,content_height,path,training_target,teacher_usage_compatible,candidate_usage,external_partition
flipkart_party,SNDEF3R3VB55PJBX,flipkart_meta_a2e04073b990815f,Stylistry Women Heels,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/stylistry-women-heels/p/itmef3r3zzam4hyd?pid=SNDEF3R3VB55PJBX,http://img6a.flixcart.com/image/sandal/z/s/2/red-2271-stylistry-41-original-imaeffq85xfw3kpf.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDEF3R3VB55PJBX.image,a1381ce643230acbc4d7d39fd8311465f9cd53864017f59c2736e1d83f0890ae,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,725fb81399c181c86be89675429b8d27,Footwear >> Women's Footwear >> Heels,"[{""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Type"", ""value"": ""Heels""}, {""key"": ""Heel Height"", ""value"": ""3 inch""}, {""key"": ""Outer Material"", ""value"": ""Synthetic Leather""}, {""key"": ""Color"", ""value"": ""Red""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDEF3R3VB55PJBX,keep,single_product_presentation,,a1381ce643230acbc4d7d39fd8311465f9cd53864017f59c2736e1d83f0890ae,50231cc050a6520419f212d444a6f932ef7d98b9081101831f9d060f85fbce85,12e409d3cae921ee45875a51bd5e71a04d1c7a2637045153b15940bcbdb5cf96,c068cb2ec7b0fd57559668f201509bf2e21a54f4392eb0fde1e9640a784024a7,68747a7c36130941,3f1f0f8f93c1e0f9,6874fb7c37930101,ff1f0f8f83c0e0ff,6874fa7d76138941,3f1f0f8f93c1c0f0,1436,1652,external_family_1fecb66d4b3a689868fb,False,accepted_for_auxiliary_source_label_training,740941bb869c6f8bd41c5a65d9a87a8a0bd3879fc9f556bb50f7cab3a505b585,12e409d3cae921ee45875a51bd5e71a04d1c7a2637045153b15940bcbdb5cf96,50231cc050a6520419f212d444a6f932ef7d98b9081101831f9d060f85fbce85,0,5,60,69,data/external/rare_usage_20260906/images_60x80/flipkart_party/SNDEF3R3VB55PJBX.png,source_usage,False,Party,train
flipkart_party,SHTDZWNYZFV33BAX,flipkart_meta_05815a55b11e120d,Colors Couture Women's Solid Party Shirt,Shirts,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/colors-couture-women-s-solid-party-shirt/p/itmdzwny4xz4cmgh?pid=SHTDZWNYZFV33BAX,http://img5a.flixcart.com/image/shirt/t/t/y/ssl14-11-shimmar-collar-top-colors-couture-xs-original-imadzzwhdfvrtgwd.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SHTDZWNYZFV33BAX.image,8c18db7e8eaf89415d52e3245657873f9af30b67bf8bdcd908c331944824853d,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,a66324e486d5e9812bc3408e1c9af65a,"Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Colors Couture Shirts","[{""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Sleeve"", ""value"": ""Sleeveless""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""100% Polyester""}, {""key"": ""Fit"", ""value"": ""Regular""}, {""key"": ""Style Code"", ""value"": ""SSL14-11-Shimmar Collar Top""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SHTDZWNYZFV33BAX,keep,model_worn_outfit_context,,8c18db7e8eaf89415d52e3245657873f9af30b67bf8bdcd908c331944824853d,b22f25bbb26948920b798887f392c00b1d320199d05906f9b0edbacd8fd6733d,e3dcb1dc2d5664cec474cd3db49f65c441164bccca355b6e671ec27040db037d,7ad8d3247f4cfacd26f41766af1e96ac3f37e838d64c2e08f00c1e477f13c88b,9f16272b2b2b2f23,efdf838381818181,4d1d0e1616161686,efefc7c3c3c3c3c3,9e16272b2b2b2f23,efdf838381818181,608,1391,external_family_238c9b537f5a68f76e69,False,accepted_for_auxiliary_source_label_training,8c012d25a0fdfc53aedb80b7f7d969dea5639e5a5a529b4244ab0487121ad20d,e3dcb1dc2d5664cec474cd3db49f65c441164bccca355b6e671ec27040db037d,b22f25bbb26948920b798887f392c00b1d320199d05906f9b0edbacd8fd6733d,12,0,35,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/SHTDZWNYZFV33BAX.png,source_usage,False,Party,train
flipkart_party,BRAED6G63H64TSXJ,flipkart_meta_fb917fb8739bdd28,Glus Frontopen Women's Push-up Bra,Bra,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/glus-frontopen-women-s-push-up-bra/p/itmed6g5smf4mzmp?pid=BRAED6G63H64TSXJ,http://img6a.flixcart.com/image/bra/6/y/e/gpf9448red-glus-38b-1000x1000-imaed6a6n7jz6s3f.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/BRAED6G63H64TSXJ.image,94e137e7055b15a11e620f0546231e3ba344cebfb144ea2f9bc608bb4ed5c2ca,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,06811d784516398ac5f8cca7239b2dd3,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras","[{""key"": ""Brand Color"", ""value"": ""Red""}, {""key"": ""color"", ""value"": ""Red""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Wire Support"", ""value"": ""Underwire""}, {""key"": ""Inner Lining"", ""value"": ""Spandex""}, {""key"": ""Straps"", ""value"": ""Multiway""}, {""key"": ""Detachable Straps"", ""value"": ""Yes""}, {""key"": ""Other Bra Details"", ""value"": ""Seamless -T-Shirt- Front Open Bra""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Cup Type"", ""value"": ""Soft Pushup Molded Cups""}, {""key"": ""Fabric"", ""value"": ""85% Polyamide, 15% Spandex""}, {""key"": ""Type"", ""value"": ""Push-up Bra""}, {""key"": ""Seam Type"", ""value"": ""Seamless""}, {""key"": ""Design"", ""value"": ""Balcoentte Underwire Pushup - Front Open Bra""}, {""value"": ""Gentle Machine Wash In Lukewarm Water, Do Not Bleach""}, {""value"": ""Front Matel Lock For Easy To Open and Remove""}, {""value"": ""Bra""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:BRAED6G63H64TSXJ,keep,single_product_presentation,,94e137e7055b15a11e620f0546231e3ba344cebfb144ea2f9bc608bb4ed5c2ca,01726ae217d10f9d3471b7fd97ed9227afb49cea226ec5a3e67f774e32f47c5a,1d42205244ca57f58a94efaf1eb7ebda326e41d9d45d2f9407cc8ee2d9b17e3c,01726ae217d10f9d3471b7fd97ed9227afb49cea226ec5a3e67f774e32f47c5a,d0d0d0d469717333,ffffffff3c180018,40d0d0d461733300,fffffe7e3c0010ff,d0d0d0d469717333,ffffffff3c180018,1000,978,external_family_2880d8845245f3cd599e,False,accepted_for_auxiliary_source_label_training,84c20dad510344b12fc6c5beed789ac0939cb2609503dc30f7ace8e594937640,1d42205244ca57f58a94efaf1eb7ebda326e41d9d45d2f9407cc8ee2d9b17e3c,01726ae217d10f9d3471b7fd97ed9227afb49cea226ec5a3e67f774e32f47c5a,0,10,60,59,data/external/rare_usage_20260906/images_60x80/flipkart_party/BRAED6G63H64TSXJ.png,source_usage,False,Party,train
flipkart_party,BRAED6G6TVPF94CV,flipkart_meta_c9fbfdc7bbb45b64,Glus Frontopen Women's Push-up Bra,Bra,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/glus-frontopen-women-s-push-up-bra/p/itmed6g5jxxcxysb?pid=BRAED6G6TVPF94CV,http://img6a.flixcart.com/image/bra/5/2/x/gpf9448pk-glus-34b-1000x1000-imaed6a2v4aedrsx.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/BRAED6G6TVPF94CV.image,50643c96637c5e658aa53de571a00c972e734ca86147099fcc7455aabf0e4bd7,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,96b28f917a5039948586d60e1d3ee60a,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras","[{""key"": ""Brand Color"", ""value"": ""Pink""}, {""key"": ""color"", ""value"": ""Pink""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Inner Lining"", ""value"": ""Spandex""}, {""key"": ""Wire Support"", ""value"": ""Underwire""}, {""key"": ""Other Bra Details"", ""value"": ""Seamless -T-Shirt- Front Open Bra""}, {""key"": ""Detachable Straps"", ""value"": ""Yes""}, {""key"": ""Straps"", ""value"": ""Multiway""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Cup Type"", ""value"": ""Soft Pushup Molded Cups""}, {""key"": ""Fabric"", ""value"": ""85% Polyamide, 15% Spandex""}, {""key"": ""Seam Type"", ""value"": ""Seamless""}, {""key"": ""Type"", ""value"": ""Push-up Bra""}, {""key"": ""Design"", ""value"": ""Balcoentte Underwire Pushup - Front Open Bra""}, {""value"": ""Bra""}, {""value"": ""Front Matel Lock For Easy To Open and Remove""}, {""value"": ""Gentle Machine Wash In Lukewarm Water, Do Not Bleach""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:BRAED6G6TVPF94CV,keep,single_product_presentation,,50643c96637c5e658aa53de571a00c972e734ca86147099fcc7455aabf0e4bd7,e7c4a791b23a98b660d971e48fd69ad5cdd4294768ae0f834c225bc28088c9ed,bd4250b0448f236e3de0764b18e5ce3982ba240dcff3a48d7c34d8e3e7dfb1fc,e7c4a791b23a98b660d971e48fd69ad5cdd4294768ae0f834c225bc28088c9ed,c0c0c0d469f07373,ffffffff3c180018,40c0e0c4e1f17320,ffffffff3c0000ff,c0c0c0d469f07373,ffffffff3c180018,1000,993,external_family_2880d8845245f3cd599e,False,accepted_for_auxiliary_source_label_training,d31146753bb941a31f78e8e4c14cd1b08c0b9d808de46faa8ef9a9ff34b0117c,bd4250b0448f236e3de0764b18e5ce3982ba240dcff3a48d7c34d8e3e7dfb1fc,e7c4a791b23a98b660d971e48fd69ad5cdd4294768ae0f834c225bc28088c9ed,0,10,60,60,data/external/rare_usage_20260906/images_60x80/flipkart_party/BRAED6G6TVPF94CV.png,source_usage,False,Party,train
flipkart_party,BRAEDASWQDSYNUV3,flipkart_meta_752fd550a398e9d6,Glus Frontopen Women's Push-up Bra,Bra,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/glus-frontopen-women-s-push-up-bra/p/itmedaswqrkz76dj?pid=BRAEDASWQDSYNUV3,http://img5a.flixcart.com/image/bra/u/v/3/50082gp-f9448blu-glus-34b-1000x1000-imaedamgxaurpkue.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/BRAEDASWQDSYNUV3.image,415e9741393a94e13b9f8bd82629d77fceb5bc7781169d9d7df64dadeb0cdd8c,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,a03f293690867b5d9f90138c3a54da18,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras","[{""key"": ""Brand Color"", ""value"": ""Blue""}, {""key"": ""color"", ""value"": ""Blue""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Inner Lining"", ""value"": ""polyamide""}, {""key"": ""Wire Support"", ""value"": ""Underwire""}, {""key"": ""Other Bra Details"", ""value"": ""Fornt Open Bra - Easy to Wear and Remove""}, {""key"": ""Detachable Straps"", ""value"": ""Yes""}, {""key"": ""Straps"", ""value"": ""Multiway""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Cup Type"", ""value"": ""Pushup padded Cups""}, {""key"": ""Fabric"", ""value"": ""85% Polyamide,15% Spandex""}, {""key"": ""Seam Type"", ""value"": ""Seamless""}, {""key"": ""Type"", ""value"": ""Push-up Bra""}, {""key"": ""Design"", ""value"": ""Front open Pushup Balconette Underwire Bra -Get SEXIER Cleavage.""}, {""value"": ""Bra""}, {""value"": ""PERFECT T-SHIRT BRA- Invisible Bra""}, {""value"": ""Gentle Machine Wash in Lukewarm Water, Do Not Bleach""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:BRAEDASWQDSYNUV3,keep,single_product_presentation,,415e9741393a94e13b9f8bd82629d77fceb5bc7781169d9d7df64dadeb0cdd8c,200b9c085ed8a5a7ca411c1891b9bb896d71d1a3dfe9c6c730c7766d5afd1e05,d4723349e9ab0ffc9a896be8e739f004507034e1b1e09dfe59ec17b7b9991f59,2bb1e9ad50462e2fd860dbaf279115e56298f8bdf146d8db476fc67720c4e907,5050f0d469717133,ffffffff3c180099,005050c861333300,ffffff7e180000ff,5050f0d469717133,ffffffff3c180099,1000,974,external_family_2880d8845245f3cd599e,False,accepted_for_auxiliary_source_label_training,a3f240e29bb23e767b7c88956d8ea178fad840db3df1fc55651addc74e4624f8,d4723349e9ab0ffc9a896be8e739f004507034e1b1e09dfe59ec17b7b9991f59,200b9c085ed8a5a7ca411c1891b9bb896d71d1a3dfe9c6c730c7766d5afd1e05,0,11,60,58,data/external/rare_usage_20260906/images_60x80/flipkart_party/BRAEDASWQDSYNUV3.png,source_usage,False,Party,train
flipkart_party,SNDEHZKGKGHDFG57,flipkart_meta_35284750f34786e4,Funku Fashion Women Heels,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/funku-fashion-women-heels/p/itmehzkgcmjh5jzy?pid=SNDEHZKGKGHDFG57,http://img6a.flixcart.com/image/sandal/7/r/r/gold-ff-d-1004-funku-fashion-41-original-imaehzk2pc5mhwdy.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDEHZKGKGHDFG57.image,3ea7e285b916eb50dd598bfc2214676df0f56d494d8846a185d0cbe724e34c91,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,203f3118ce1eeefcf778cc67c557c04a,Footwear >> Women's Footwear >> Heels >> Funku Fashion Women Heels,"[{""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Sole Material"", ""value"": ""Sheet""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Weight"", ""value"": ""400 g (per single Sandal) - Weight of the product may vary depending on size.""}, {""key"": ""Type"", ""value"": ""Heels""}, {""key"": ""Inner Material"", ""value"": ""Synthetic""}, {""key"": ""Heel Height"", ""value"": ""4 inch""}, {""key"": ""Outer Material"", ""value"": ""Artificial Leather""}, {""key"": ""Insole Material"", ""value"": ""Sheet""}, {""key"": ""Color"", ""value"": ""Gold""}, {""value"": ""2 Sandals""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDEHZKGKGHDFG57,keep,single_product_presentation,,3ea7e285b916eb50dd598bfc2214676df0f56d494d8846a185d0cbe724e34c91,e1926b9d622ef5df2de945271224167978a687da58bdd5075a1a1a45ea89b8a6,235d2f0636c3eb71fa3f20a1944ba6cf5220135e23d2073edab89ae46a2bdb10,eaf051d69a71666f4a37831168f52d781fbb90885c286d30617d4539086107e7,38ca693673535903,1fef0f0f1108e4f9,709a483e73530b43,ff0f0f0f0100e1ff,30ca691e73535c03,1fef0f0f1108eef1,1437,1598,external_family_28a99556cf2a7ae361a0,False,accepted_for_auxiliary_source_label_training,62134c1edfcb7ba9a8ffe24420161c6f6d2b65e0795a33201b255d3429973a01,235d2f0636c3eb71fa3f20a1944ba6cf5220135e23d2073edab89ae46a2bdb10,e1926b9d622ef5df2de945271224167978a687da58bdd5075a1a1a45ea89b8a6,0,6,60,67,data/external/rare_usage_20260906/images_60x80/flipkart_party/SNDEHZKGKGHDFG57.png,source_usage,False,Party,train
flipkart_party,TOPEAP5VYCZKFHB3,flipkart_meta_cf18176f7bec3181,Habbana Party Sleeveless Solid Women's Top,Tops,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/habbana-party-sleeveless-solid-women-s-top/p/itmeap5vpxrfkxfr?pid=TOPEAP5VYCZKFHB3,http://img5a.flixcart.com/image/top/h/b/3/1-1-hcb0231-habbana-xs-original-imaeanyjyv8c343r.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/TOPEAP5VYCZKFHB3.image,7be8c52d4e67a19830922e2aab2adbe92dfd73a80b5d4a66d598d6d9fa406e12,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,0f9b331bc9400474e182878acfab218b,"Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Habbana Tops","[{""key"": ""Sleeve"", ""value"": ""Sleeveless""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""Polyester""}, {""key"": ""Type"", ""value"": ""Crop top""}, {""key"": ""Neck"", ""value"": ""Boat Neck""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""value"": ""1 Top""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:TOPEAP5VYCZKFHB3,keep,model_worn_outfit_context,,7be8c52d4e67a19830922e2aab2adbe92dfd73a80b5d4a66d598d6d9fa406e12,1bae08ad16b834366e43958848f3ae09476a10e11b965a0509a1f581cc69413c,c02b218dee683424f4f290fc4596d2c78951896dabc6f347f8d8787d97607a53,e47af94d6887b9c7b18497fb8c6833490d9af70401da3011a3d8d500ae86086d,1a0d6437396b2725,cf87b78300008387,9a0f6c37336b2f25,cf8fb78381818387,1a6d6437797b2725,cfa7b78300818397,696,1010,external_family_324865f79d4a6a09acea,False,accepted_for_auxiliary_source_label_training,36e6d4c78be5d00958d41aaa9c5e46b9550e53f1b33c953b2833c39afbf14f29,c02b218dee683424f4f290fc4596d2c78951896dabc6f347f8d8787d97607a53,1bae08ad16b834366e43958848f3ae09476a10e11b965a0509a1f581cc69413c,2,0,55,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/TOPEAP5VYCZKFHB3.png,source_usage,False,Party,train
flipkart_party,SHTEFUMGZHHHKKQZ,flipkart_meta_fe083ebf8d340df7,Chic Unique Women's Solid Party Shirt,Shirts,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/chic-unique-women-s-solid-party-shirt/p/itmefumgyyvgxuzg?pid=SHTEFUMGZHHHKKQZ,http://img6a.flixcart.com/image/shirt/k/q/z/ro-1257t-chic-unique-14-original-imaefr5suffkqzar.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SHTEFUMGZHHHKKQZ.image,7a2668f3df586e295b0a5d7dc638b22896e9efcc4d346c8211b35f27bc782ad0,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,b28b7899cf813681a086e00f9c7fbb83,"Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Chic Unique Shirts","[{""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Sleeve"", ""value"": ""Sleeveless""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""100% Cotton""}, {""key"": ""Fit"", ""value"": ""Slim""}, {""value"": ""Wash With Similar Colors, Udo Not Do Not Rub, Was Inside Out""}, {""value"": ""Shirt""}, {""key"": ""Style Code"", ""value"": ""RO-1257T""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SHTEFUMGZHHHKKQZ,keep,model_worn_outfit_context,,7a2668f3df586e295b0a5d7dc638b22896e9efcc4d346c8211b35f27bc782ad0,6765e3e7b3c127c889e2752a6a8c8a2e7cdc9ae72eca02d4e45cc4302282cd2b,d53e549e836fb039d549fff8244a28e4fc9102b2cc3ff0b475d203767a3332ed,ea283edfe95280ebf2f94bb9f980844ce0d90c8386e8f5e4c94f0375dffbd83f,0613330f973f3f1f,e3cb8181c3838381,0d56961e0f1f1f8e,e7e3c3c3c3c3c3c3,0613330f973b3f1f,e3cb8181c3838381,832,1862,external_family_33849882d6a0994c5792,False,accepted_for_auxiliary_source_label_training,562a7c2e1d79cbd66f07a55f2dd6b9e604fd53622d5e587725f9b8d5d47259ef,d53e549e836fb039d549fff8244a28e4fc9102b2cc3ff0b475d203767a3332ed,6765e3e7b3c127c889e2752a6a8c8a2e7cdc9ae72eca02d4e45cc4302282cd2b,12,0,36,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/SHTEFUMGZHHHKKQZ.png,source_usage,False,Party,train
flipkart_party,SHODX6XYJXS2YXFY,flipkart_meta_832ff0d3f7d295f6,Allen Cooper 4507 Party Wear,Casual Shoes,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/allen-cooper-4507-party-wear/p/itmdx6xyyuzyattw?pid=SHODX6XYJXS2YXFY,http://img5a.flixcart.com/image/shoe/y/u/j/tan-124-allen-cooper-9-original-imadx7xzgb6n5enu.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SHODX6XYJXS2YXFY.image,d842a705e64c3dfb7e252c4b009615a83400c2ce5ed2fde65811019b684231a7,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,375a60352119dac06c125d3cea802695,Footwear >> Men's Footwear >> Casual Shoes >> Allen Cooper Casual Shoes,"[{""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Men""}, {""key"": ""Outer Material"", ""value"": ""Leather""}, {""key"": ""Color"", ""value"": ""Tan""}, {""value"": ""Shoe""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SHODX6XYJXS2YXFY,keep,single_product_presentation,,d842a705e64c3dfb7e252c4b009615a83400c2ce5ed2fde65811019b684231a7,703e97eeba28f9adf2af5b8c0d24633e230e8be0257b56de9a66985cefe49ed1,b26d35173bf475726ec9b05cfa3c7f1731a4a0ca584930de8fdf0f98ae0defaa,703e97eeba28f9adf2af5b8c0d24633e230e8be0257b56de9a66985cefe49ed1,34347a796e761b03,df9f0f0f070001e1,700c30784f030012,ffff9f0f0081ffff,34347a796e761b03,df9f0f0f070001e1,1125,684,external_family_35b0a969f9e08fc88d22,False,accepted_for_auxiliary_source_label_training,fddbb22a17a6e676d2fb4750a6ed008d0db7ed2bfe0bf512ff96af77d29fc6e3,b26d35173bf475726ec9b05cfa3c7f1731a4a0ca584930de8fdf0f98ae0defaa,703e97eeba28f9adf2af5b8c0d24633e230e8be0257b56de9a66985cefe49ed1,0,22,60,36,data/external/rare_usage_20260906/images_60x80/flipkart_party/SHODX6XYJXS2YXFY.png,source_usage,False,Party,train
flipkart_party,CAPE8HYQSXRDAGGC,flipkart_meta_354843c029b983b2,Truk Fit Self Design Truck Cap,Caps,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/truk-fit-self-design-truck-cap/p/itme8hyqvkd6ztsd?pid=CAPE8HYQSXRDAGGC,http://img5a.flixcart.com/image/cap/g/g/c/1-1-trukfit-trukfit-free-original-imae8jtzuvncvffj.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/CAPE8HYQSXRDAGGC.image,2f7c6bef01515a107404de2f4f6b5e9fc05c05e972067348ce9f0d5ef729a065,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,bce78e928043701f8028796c26f2ecd4,Clothing >> Men's Clothing >> Accessories & Combo Sets >> Caps >> Truk Fit Caps,"[{""key"": ""Fastener"", ""value"": ""Adjustable Strap At Back""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""Cotton""}, {""key"": ""Type"", ""value"": ""Truck""}, {""key"": ""Design"", ""value"": ""Acrylic Silver Shining Lobo At Front And Down""}, {""key"": ""Pattern"", ""value"": ""Self Design""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Men's""}, {""value"": ""1 Cap""}, {""key"": ""Style Code"", ""value"": ""TRUKFIT""}, {""value"": ""Wash With Hand""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:CAPE8HYQSXRDAGGC,keep,large_product_lettering,,2f7c6bef01515a107404de2f4f6b5e9fc05c05e972067348ce9f0d5ef729a065,366124ec37d628634bb55ff06e7e75fc50327d81b0d5251cf0c3cf27494778dc,54755514890510ac7db8e5d42609984664948022699de85fd464fa6a153700ef,5c3cf4235d20d37024e1af2359c435254ac4dea5420cc15c2a48c06cb7ebc87b,c08f81899999431e,ffe3e0f8c8c8e1df,03008f81991b2c01,ffffe1c0c000ffff,ce8f81899999431e,ffe1e0f8c8c8e1ff,729,532,external_family_385df891e0040464c237,False,accepted_for_auxiliary_source_label_training,e09bb4b3cb4b9402c002076899b38c22943e3040dd0be33859ca3aae9803888b,54755514890510ac7db8e5d42609984664948022699de85fd464fa6a153700ef,366124ec37d628634bb55ff06e7e75fc50327d81b0d5251cf0c3cf27494778dc,0,18,60,44,data/external/rare_usage_20260906/images_60x80/flipkart_party/CAPE8HYQSXRDAGGC.png,source_usage,False,Party,train
