id,low_path,low_error,brightness_low,contrast_low,colorfulness_low,saturation_low,edge_sharpness_low,high_path,high_error,brightness_high,contrast_high,colorfulness_high,saturation_high,edge_sharpness_high,valid_pair,brightness_delta,brightness_ratio,contrast_delta,contrast_ratio,colorfulness_delta,colorfulness_ratio,saturation_delta,saturation_ratio,edge_sharpness_delta,edge_sharpness_ratio
1654,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1654.jpg,,246.91979166666667,15.591905751273549,1.3800325595620522,0.0029495053098174,49.92536997885835,/localhome/local-lintran/MLA2/data/raw/original/images/1654.jpg,,246.97269611625515,16.254450909816047,1.395344713512526,0.0028192835963771,4.669819298042396,True,0.05290444958848184,1.0002142576309148,0.662545158542498,1.0424928914471139,0.015312153950473917,1.0110955019462244,-0.0001302217134402997,0.9558496426479186,-45.25555068081595,0.0935359978307602
1697,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1697.jpg,,170.44333333333333,58.54483785005206,4.978451787614891,0.0405988808177578,396.5600422832981,/localhome/local-lintran/MLA2/data/raw/original/images/1697.jpg,,170.43598217592591,59.74250178703396,5.871969475218748,0.0444745897564867,13.858992565830611,True,-0.007351157407413211,0.9999568703729055,1.1976639369818969,1.0204572082008223,0.8935176876038566,1.1794770193068254,0.0038757089387288987,1.0954634428502197,-382.7010497174675,0.0349480307850328
1756,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1756.jpg,,207.88479166666667,39.96408098163396,23.281378771199616,0.0915754447872237,303.8208245243129,/localhome/local-lintran/MLA2/data/raw/original/images/1756.jpg,,208.01753935185187,41.90809739290677,26.760996128685395,0.0922814255751026,28.36274184209917,True,0.1327476851851941,1.0006385637165707,1.9440164112728056,1.048644091482204,3.479617357485779,1.1494592477396683,0.0007059807878789098,1.0077092804683534,-275.4580826822137,0.09335351481092921
1804,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1804.jpg,,135.36770833333333,87.41644343170377,35.18185359399115,0.1705472440619105,751.6162790697674,/localhome/local-lintran/MLA2/data/raw/original/images/1804.jpg,,135.80006430041152,89.02577997264986,35.440723738365136,0.1707858024095588,33.71445969599856,True,0.4323559670781947,1.0031939372572782,1.6093365409460887,1.018409997910787,0.2588701443739865,1.0073580587129212,0.00023855834764829886,1.001398781604244,-717.9018193737688,0.04485594662441988
1809,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1809.jpg,,196.54104166666667,70.55335143644794,52.40608937599614,0.1860270094138766,636.8248414376321,/localhome/local-lintran/MLA2/data/raw/original/images/1809.jpg,,196.90175347222225,72.35855591750355,53.44129529458116,0.1877359666435245,51.99155662380787,True,0.3607118055555816,1.0018353001617206,1.8052044810556112,1.0255863746271738,1.0352059185850209,1.0197535425923077,0.001708957229647895,1.0091866080900422,-584.8332848138243,0.08164184755487384
1810,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1810.jpg,,183.63125,72.67463638324928,106.77571550653504,0.3358563640692146,691.6002114164905,/localhome/local-lintran/MLA2/data/raw/original/images/1810.jpg,,184.45542175925925,74.608979205309,107.9453868286282,0.3302667077248907,12.473433266171057,True,0.8241717592592579,1.0044881890160813,1.934342822059719,1.0266164774717135,1.1696713220931656,1.0109544695303079,-0.005589656344323901,0.9833570033433341,-679.1267781503195,0.018035612280429734
1813,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1813.jpg,,191.54104166666667,77.1052472203736,32.08645013269707,0.1413694945416917,551.0019027484144,/localhome/local-lintran/MLA2/data/raw/original/images/1813.jpg,,191.88101980452677,78.5219631855278,32.445633859643124,0.1419683983423185,26.59756618659665,True,0.33997813786010056,1.0017749623522032,1.4167159651541965,1.0183737944721856,0.35918372694605694,1.011194249456098,0.0005989038006267988,1.004236442965071,-524.4043365618178,0.0482712782912857
1848,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1848.jpg,,163.96833333333333,98.31940422532178,25.32718762156441,0.1093361739096982,874.7680761099366,/localhome/local-lintran/MLA2/data/raw/original/images/1848.jpg,,164.61231159979425,100.1633186954282,25.81291736387181,0.1037942090291908,42.48809703077339,True,0.6439782664609197,1.0039274550967825,1.8439144701064265,1.0187543291645733,0.4857297423074023,1.0191781949723402,-0.0055419648805073995,0.9493126137275979,-832.2799790791632,0.04857069912715207
1857,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1857.jpg,,179.42229166666667,93.4545377607829,22.69659616638908,0.0985411433590488,779.0279069767441,/localhome/local-lintran/MLA2/data/raw/original/images/1857.jpg,,180.0420178240741,95.95218773446616,23.76644707087225,0.0955962546066582,135.46724217791055,True,0.6197261574074275,1.0034540087056671,2.4976499736832665,1.026725828766887,1.069850904483168,1.0471370639297661,-0.002944888752390601,0.9701151351404512,-643.5606647988336,0.1738926692673085
1862,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1862.jpg,,197.11083333333332,73.43418685670562,22.734759307485845,0.0772826841804388,659.3006342494715,/localhome/local-lintran/MLA2/data/raw/original/images/1862.jpg,,197.62524189814812,77.05094042570452,23.429996285341108,0.0769645348636064,268.7007656499688,True,0.5144085648148007,1.0026097427326326,3.6167535689989023,1.0492516322956824,0.695236977855263,1.0305803535657554,-0.00031814931683239733,0.9958833040000321,-390.5998685995027,0.4075542350355083
1876,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1876.jpg,,214.5714583333333,61.391560036430064,24.197866766095952,0.0838167474055312,521.1838266384779,/localhome/local-lintran/MLA2/data/raw/original/images/1876.jpg,,215.12730277777777,63.613166974465976,25.957264273856563,0.0851207926493977,55.34584647629634,True,0.5558444444444604,1.0025904863990855,2.2216069380359116,1.0361874977068117,1.7593975077606103,1.0727087856449284,0.0013040452438665001,1.0155582897718176,-465.8379801621815,0.10619256325213502
1881,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1881.jpg,,206.8227083333333,61.91673192817052,21.71320009818196,0.0843318241538521,542.983932346723,/localhome/local-lintran/MLA2/data/raw/original/images/1881.jpg,,207.66190833333332,64.44001886298582,26.613448769784625,0.0834115391857226,61.69187429074319,True,0.8392000000000053,1.004057581523628,2.523286934815303,1.0407529088864471,4.9002486716026645,1.2256806297296068,-0.0009202849681295006,0.9890873347355731,-481.2920580559798,0.11361639012800434
1892,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1892.jpg,,184.7002083333333,78.43359930512304,67.08858663246849,0.2711835819046976,679.4684989429176,/localhome/local-lintran/MLA2/data/raw/original/images/1892.jpg,,185.34003171296297,80.08416326000135,68.11093808874534,0.2694156302480358,18.718052757127307,True,0.6398233796296608,1.0034641183429256,1.650563954878308,1.0210440929589024,1.0223514562768514,1.0152388283550762,-0.0017679516566618259,0.9934806095404288,-660.7504461857902,0.027548080280760473
1906,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1906.jpg,,216.459375,53.96660247729802,28.060678554164348,0.0988069955548873,510.3104651162791,/localhome/local-lintran/MLA2/data/raw/original/images/1906.jpg,,216.67821875,58.32707193874487,28.440080030305168,0.1028359479621613,258.7865190254522,True,0.2188437500000191,1.0010110153464133,4.360469461446854,1.080799406693819,0.37940147614082065,1.0135207520163305,0.0040289524072740085,1.040775983366845,-251.52394609082688,0.5071158377410215
1915,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1915.jpg,,239.28729166666668,31.09133328059333,57.10414661334471,0.1403266126170476,178.0291754756871,/localhome/local-lintran/MLA2/data/raw/original/images/1915.jpg,,239.42133541666664,31.81851856163959,57.77249167370216,0.139440275082636,2.513603603603604,True,0.13404374999996094,1.0005601791430976,0.7271852810462605,1.0233886811634467,0.6683450603574528,1.011703967224707,-0.0008863375344115854,0.9936837530823152,-175.5155718720835,0.014119054345375423
1922,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1922.jpg,,183.03208333333333,88.294690123433,23.76156282684654,0.0847621591572425,754.33044397463,/localhome/local-lintran/MLA2/data/raw/original/images/1922.jpg,,183.42923611111112,90.2434799833709,24.29887299546736,0.0869302875658288,106.28077734546886,True,0.3971527777777908,1.0021698533423482,1.9487898599379037,1.0220714275933644,0.5373101686208201,1.022612576981416,0.002168128408586295,1.025578966252667,-648.0496666291612,0.14089419059565803
1930,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1930.jpg,,190.53041666666667,82.2911542927087,103.41305271571623,0.314328654208126,501.5606765327696,/localhome/local-lintran/MLA2/data/raw/original/images/1930.jpg,,190.8321622685185,83.48649378007401,104.67971362759,0.3121206035944189,43.41001366404966,True,0.3017456018518203,1.001583713546272,1.1953394873653167,1.0145257348452486,1.266660911873771,1.0122485593318267,-0.002208050613707102,0.9929753441687659,-458.15066286871996,0.08654987461165818
1935,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1935.jpg,,172.44625,94.11638421446166,23.83086581085838,0.0648447665530275,662.0945031712473,/localhome/local-lintran/MLA2/data/raw/original/images/1935.jpg,,172.8518127314815,95.91321400787533,26.58471648187089,0.0574856228936135,108.19252599643345,True,0.4055627314814956,1.0023518211122684,1.7968297934136643,1.019091572720423,2.7538506710125077,1.1155581460140542,-0.007359143659413994,0.8865113709154003,-553.9019771748139,0.16340949136146204
1949,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1949.jpg,,216.85916666666665,60.86386584807296,27.10658347282897,0.0840838105259627,570.7789640591966,/localhome/local-lintran/MLA2/data/raw/original/images/1949.jpg,,217.08218703703704,63.07488696510928,28.694195349405863,0.0867486495867001,88.815228120151,True,0.22302037037039213,1.0010284110826322,2.211021117036317,1.0363273197689318,1.5876118765768936,1.058569235704982,0.0026648390607374034,1.031692653366543,-481.9637359390456,0.1556035413227664
1951,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1951.jpg,,196.69979166666667,35.95792796157657,23.97602610769071,0.0898265451931662,137.49545454545455,/localhome/local-lintran/MLA2/data/raw/original/images/1951.jpg,,196.6506039351852,36.82614074986382,26.125320726087192,0.093627285398568,28.896200699414067,True,-0.04918773148148148,0.9997499350097694,0.868212788287245,1.024145239659387,2.149294618396482,1.0896434884055728,0.0038007402054018036,1.0423119936008733,-108.59925384604048,0.21016113438034628
1994,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/1994.jpg,,206.31208333333333,67.5608529696973,77.06614726864069,0.2465758088548756,545.8738900634249,/localhome/local-lintran/MLA2/data/raw/original/images/1994.jpg,,206.89261342592596,69.62391901264438,78.8737402703564,0.2441398358974324,51.11838671576461,True,0.5805300925926247,1.002813844362449,2.063066042947085,1.0305364120235785,1.807593001715702,1.0234550845705925,-0.0024359729574431888,0.9901207950254484,-494.75550334766035,0.09364504814440781
2005,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2005.jpg,,165.438125,91.6160052691907,23.49881472520653,0.1650958881938116,669.104756871036,/localhome/local-lintran/MLA2/data/raw/original/images/2005.jpg,,166.31461087962964,93.65291987322902,26.416507303138587,0.1707502197292473,47.819310660274674,True,0.8764858796296267,1.0052979679238363,2.03691460403833,1.0222331741932358,2.9176925779320584,1.1241633934328752,0.005654331535435708,1.0342487726211442,-621.2854462107613,0.07146759930970184
2006,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2006.jpg,,212.05104166666663,59.31671085297069,32.02062156452759,0.0920025388885963,625.246088794926,/localhome/local-lintran/MLA2/data/raw/original/images/2006.jpg,,212.67661875,61.61393169539903,33.546452490270234,0.0860326165490979,30.01082285370203,True,0.6255770833333543,1.0029501250190354,2.297220842428345,1.0387280550353257,1.5258309257426461,1.0476515086588125,-0.005969922339498404,0.9351113304957025,-595.2352659412239,0.04799841756954238
2009,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2009.jpg,,220.64625,49.68073765827993,20.589628868229354,0.0591066036777406,513.507399577167,/localhome/local-lintran/MLA2/data/raw/original/images/2009.jpg,,221.11455625,51.73585549912843,21.904321592070183,0.05816968033681,30.788437666458236,True,0.4683062499999835,1.002122430134208,2.055117840848496,1.0413664920795713,1.3146927238408281,1.0638521817102518,-0.0009369233409306024,0.9841485843774941,-482.7189619107088,0.05995714510016817
2120,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2120.jpg,,172.31145833333332,94.65093036366096,35.99155370277106,0.2216540750115459,599.942177589852,/localhome/local-lintran/MLA2/data/raw/original/images/2120.jpg,,172.77342523148147,95.89036039363168,36.34476823459785,0.216326415507419,19.08919474744668,True,0.4619668981481482,1.0026809992940486,1.2394300299707197,1.0130947474600478,0.35321453182679363,1.0098138172845703,-0.005327659504126919,0.9759640804986355,-580.8529828424054,0.03181839093916302
2129,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2129.jpg,,210.999375,51.57287925459829,44.76216801821812,0.1795976741824723,402.28097251585626,/localhome/local-lintran/MLA2/data/raw/original/images/2129.jpg,,211.80631875,59.301134169009,53.36894793819226,0.1889710956653966,115.97738090275364,True,0.8069437500000163,1.0038243892902527,7.728254914410712,1.1498511431998757,8.606779919974137,1.1922779950352538,0.009373421482924305,1.052191218653538,-286.30359161310264,0.28829944448387324
2155,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2155.jpg,,182.190625,77.39144625716747,32.819844410326745,0.1784513080055931,1035.5996828752643,/localhome/local-lintran/MLA2/data/raw/original/images/2155.jpg,,183.0653428240741,81.32916291385916,38.74631997994184,0.1762520184035931,124.8115837559925,True,0.8747178240740823,1.0048011132519803,3.9377166566916912,1.0508805151877751,5.926475569615093,1.1805759800540168,-0.0021992896019999986,0.9876756879701265,-910.7880991192718,0.12052107181943371
2171,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2171.jpg,,187.48395833333333,84.30560821201792,22.0299477397822,0.1092115914085368,1580.1820295983086,/localhome/local-lintran/MLA2/data/raw/original/images/2171.jpg,,188.20545902777775,87.30794809320233,23.269503516472536,0.1125605573560612,46.35345897311193,True,0.7215006944444156,1.003848332949967,3.0023398811844118,1.0356125760178838,1.2395557766903345,1.056266850531466,0.0033489659475244016,1.0306649312983331,-1533.8285706251968,0.029334252703085886
2213,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2213.jpg,,187.93541666666667,50.60414586763672,5.248127404545385,0.0595158247865565,361.4720930232558,/localhome/local-lintran/MLA2/data/raw/original/images/2213.jpg,,187.93336342592596,51.81864341975089,6.492815186073535,0.0559607069281973,30.46389309618101,True,-0.0020532407407074516,0.9999890747535662,1.2144975521141745,1.0239999614911175,1.2446877815281496,1.2371679811831797,-0.0035551178583591997,0.9402660070475536,-331.00819992707477,0.08427730296242004
2218,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2218.jpg,,189.91125,49.92957580536977,6.017282922690389,0.0558744920420576,373.63076109936577,/localhome/local-lintran/MLA2/data/raw/original/images/2218.jpg,,189.88500717592592,51.146565441987626,10.457773599794576,0.0495828331977117,28.100717941591977,True,-0.026242824074074633,0.9998618153265061,1.2169896366178534,1.0243741232924108,4.440490677104187,1.7379561064612197,-0.006291658844345897,0.8873965809011728,-345.5300431577738,0.07520986189388912
2221,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2221.jpg,,178.59104166666663,93.7773829062651,12.690240840592068,0.1188888685137206,720.1603594080339,/localhome/local-lintran/MLA2/data/raw/original/images/2221.jpg,,179.24871921296295,96.11763665437068,13.127697418428454,0.1272945647801121,138.44860974084625,True,0.6576775462963269,1.0036825897881476,2.3402537481055816,1.0249554175599545,0.4374565778363859,1.034471889330666,0.00840569626639151,1.0707021302454522,-581.7117496671876,0.19224691824838835
2256,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2256.jpg,,152.02708333333334,103.76701113468764,33.72847839060274,0.2116351929877215,880.1806553911205,/localhome/local-lintran/MLA2/data/raw/original/images/2256.jpg,,152.53941851851852,106.14055152326031,34.42428047760209,0.2078031221411629,34.63272933601982,True,0.5123351851851794,1.0033700257477272,2.3735403885726782,1.0228737472788136,0.6958020869993504,1.020629513105851,-0.003832070846558594,0.9818930358771619,-845.5479260551007,0.03934729663040627
2264,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2264.jpg,,183.47104166666668,92.07710760416111,3.680061396284761,0.0407823592974877,531.6263213530656,/localhome/local-lintran/MLA2/data/raw/original/images/2264.jpg,,184.06817337962963,94.42077770706496,4.506749397438798,0.0484659963391596,279.0032175363024,True,0.5971317129629483,1.0032546373942097,2.343670102903843,1.0254533419205485,0.8266880011540376,1.224639730736185,0.007683637041671902,1.1884058983842367,-252.6231038167632,0.5248107671309408
2305,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2305.jpg,,223.1925,37.68300382245732,69.48615674345282,0.227738286264623,128.10306553911204,/localhome/local-lintran/MLA2/data/raw/original/images/2305.jpg,,223.5867356481481,38.71898048260731,70.03323935963363,0.2253729584869672,14.376406123346998,True,0.3942356481481113,1.001766348099278,1.0359766601499842,1.0274918810886458,0.547082616180802,1.007873260543113,-0.0023653277776558013,0.989613833420581,-113.72665941576504,0.11222530907316684
2351,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2351.jpg,,210.750625,18.21953220519236,4.605295600305071,0.0359956768803108,221.18372093023257,/localhome/local-lintran/MLA2/data/raw/original/images/2351.jpg,,210.77790486111115,23.141600896141973,6.274895825529996,0.0430400361131363,23.906063827323468,True,0.02727986111113978,1.0001294414244852,4.922068690949615,1.2701534065483242,1.669600225224925,1.3625392092343267,0.007044359232825502,1.1957001463328136,-197.2776571029091,0.1080823838516764
2356,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2356.jpg,,215.499375,68.18012906712171,62.221379984011925,0.1525262496072786,560.7427061310782,/localhome/local-lintran/MLA2/data/raw/original/images/2356.jpg,,215.75269791666668,70.61009358431083,65.23779435387178,0.1562807039152141,74.34825378077306,True,0.25332291666668993,1.001175515783592,2.42996451718912,1.0356403625284558,3.0164143698598522,1.0484787442939216,0.003754454307935501,1.024615135542914,-486.39445235030513,0.13258889142535463
2371,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2371.jpg,,218.0120833333333,72.77172255755016,12.018269814756106,0.0662773000766565,289.2124735729387,/localhome/local-lintran/MLA2/data/raw/original/images/2371.jpg,,218.2146752314815,73.11283531586378,12.209521582686488,0.0654870290523322,3.0669255888279023,True,0.20259189814819933,1.0009292691260532,0.34111275831361354,1.0046874355357447,0.1912517679303818,1.0159134193921626,-0.0007902710243243016,0.9880762942453861,-286.14554798411075,0.010604402883938652
2372,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2372.jpg,,186.14416666666668,52.25036729668882,4.620766229999127,0.0488767525948314,254.90813953488373,/localhome/local-lintran/MLA2/data/raw/original/images/2372.jpg,,186.1383087962963,52.74118178733782,5.486335359261418,0.0475265575085427,5.509335556636328,True,-0.005857870370391538,0.9999685304649869,0.49081449064900085,1.0093935127357487,0.8655691292622913,1.1873215579794554,-0.0013501950862887038,0.9723755156673096,-249.3988039782474,0.021613023290228774
2397,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2397.jpg,,215.865,73.65644987598394,17.790979009568968,0.0984613337977632,321.8128964059197,/localhome/local-lintran/MLA2/data/raw/original/images/2397.jpg,,216.1408270833333,74.14587264306165,17.9581089321389,0.097858275516429,5.175168253085991,True,0.2758270833332972,1.0012777758475588,0.4894227670777127,1.0066446695150493,0.16712992256993076,1.0093940823874863,-0.0006030582813341956,0.9938751765990408,-316.6377281528337,0.016081295407621814
2480,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2480.jpg,,152.25791666666666,104.7136658336742,34.652249789253425,0.2587134623947288,994.7770613107822,/localhome/local-lintran/MLA2/data/raw/original/images/2480.jpg,,152.8641150462963,107.05866117569872,35.45256815719611,0.2606390980355644,31.946941684615208,True,0.6061983796296317,1.0039813915289328,2.344995342024518,1.0223943582086914,0.8003183679426868,1.0230957116149753,0.001925635640835588,1.007443121138774,-962.830119626167,0.03211467466139586
2544,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2544.jpg,,236.81166666666667,53.03624497035546,26.06989710882567,0.0673099050907217,432.8693446088795,/localhome/local-lintran/MLA2/data/raw/original/images/2544.jpg,,237.04886123971195,55.33452728661335,27.222065865361333,0.0693155517994284,40.25272468692485,True,0.23719457304528646,1.0010016169236255,2.2982823162578896,1.0433341824547064,1.1521687565356622,1.044195370304918,0.0020056467087067043,1.0297972000703828,-392.6166199219546,0.09299047204023037
2559,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2559.jpg,,166.446875,97.0208229938349,21.231971686618955,0.1479137167956169,780.5711416490486,/localhome/local-lintran/MLA2/data/raw/original/images/2559.jpg,,166.8431476851852,98.2832485639199,21.55554001081148,0.1495429299016518,18.888757382060724,True,0.3962726851851812,1.0023807757591434,1.262425570085,1.0130119033330116,0.3235683241925251,1.0152396738733618,0.0016292131060348936,1.0110146181255528,-761.6823842669879,0.02419863658058892
2619,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2619.jpg,,243.24416666666667,27.43670684755897,16.437830128312463,0.0304418952287301,197.29957716701904,/localhome/local-lintran/MLA2/data/raw/original/images/2619.jpg,,243.3978253600823,29.64882092870304,18.796526822424237,0.0313523305350375,23.662737943549946,True,0.15365869341562188,1.0006317055636782,2.212114081144069,1.080626078539046,2.3586966941117744,1.143491974044017,0.0009104353063073972,1.029907313571205,-173.63683922346908,0.11993303930661162
2677,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2677.jpg,,173.46354166666666,87.53291002506771,63.87005168357637,0.2996292064841438,852.9053911205074,/localhome/local-lintran/MLA2/data/raw/original/images/2677.jpg,,173.68058101851852,90.20071074664244,68.29522355139366,0.2980514812053424,55.47477581694805,True,0.2170393518518665,1.0012512101953328,2.6678007215747357,1.030477688001127,4.425171867817291,1.069283987583733,-0.0015777252788014007,0.9947344075789057,-797.4306153035593,0.06504212119478794
2693,/localhome/local-lintran/MLA2/data/raw/teacher/train/images_train/2693.jpg,,242.86854166666663,17.875180941926075,54.04262736180472,0.164150921974683,49.58858350951374,/localhome/local-lintran/MLA2/data/raw/original/images/2693.jpg,,243.27637088477368,18.73412126814613,56.89844358486996,0.1621527325699867,12.227109256253703,True,0.40782921810705375,1.0016792179642056,0.8589403262200541,1.0480521192490655,2.85581622306524,1.0528437709726086,-0.0019981894046963156,0.9878271204288179,-37.361474253260035,0.24657105307127578
