candidate,experiment_id,seed,true_label,selection_group,selection_rank,id,fold,predicted_label,calibrated_confidence,calibrated_true_probability,run_id,path,image_sha256,articleType,year,productDisplayName,article_type_shortcut,acquisition_year,file_size_quartile,product_family_size,image_mode,gradcam_target_label,gradcam_target_index,raw_confidence,raw_true_probability,probability_max_absolute_delta,activation_channels,activation_height,activation_width,checkpoint_sha256,fold_stats_sha256,zero_heatmap,heatmap_mass,border_attention_share,foreground_attention_share,background_attention_share,padding_attention_share,border_area_fraction,foreground_proxy_area_fraction,background_proxy_area_fraction,border_attention_lift,foreground_attention_lift,attention_review_flag
I2,g4-i2-article-type-lambda-0-3-c1,2753,Fall,incorrect,3,45960,3,Summer,0.9956867190565998,0.0037418839882875,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,data/raw/teacher/train/images_train/45960.jpg,2dea15c828bd5ea6703d284372f38fa1d85b4a0cda605a81539c3bd874d30da3,Tshirts,2012,Tokyo Talkies Women Red T-shirt,conflict,dominant_2011_2012,q2,singleton,rgb,Summer,2,0.9994763731956482,0.0004928253474645317,3.5762786854132145e-07,256,10,7,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1401.6465483890806,0.32968553562861747,0.650998509839442,0.349001490160558,0.0,0.51,0.4397916666666667,0.5602083333333333,0.6464422267227793,1.4802429404212796,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Spring,correct,1,23547,1,Spring,0.999995903499883,0.999995903499883,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/23547.jpg,e1703ef00e15067bb72423d51b67a5c27658c4c763450583405143123b775f98,Deodorant,2017,Police Dark Women Deo,aligned,other_years,q3,singleton,rgb,Spring,1,1.0,1.0,2.921130004551742e-11,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,756.7707049904238,0.3482732281924334,0.36938837923066625,0.6306116207693337,0.0,0.51,0.17229166666666668,0.8277083333333334,0.6828886827302616,2.143971245836999,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Spring,correct,2,23583,1,Spring,0.9999950636977946,0.9999950636977946,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/23583.jpg,5fa53464f73a1f63a1c384521caee4642ea540c4fc50a87bce75d9808830e086,Deodorant,2017,Nike Fragrances Women Trendy Deo,aligned,other_years,q3,singleton,rgb,Spring,1,0.9999998807907104,0.9999998807907104,4.91020557547004e-10,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,894.5631932552299,0.33065368198803613,0.34718228772944043,0.6528177122705596,0.0,0.51,0.1525,0.8475,0.6483405529177179,2.2766051654389536,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Spring,correct,3,22549,1,Spring,0.999994257823126,0.999994257823126,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/22549.jpg,885bc3d29e89524d166b8e47a553f93963c163f371b4befc397ef9debaeecb59,Deodorant,2017,Reebok Women Reeshine Deo,aligned,other_years,q3,multirow,rgb,Spring,1,0.9999998807907104,0.9999998807907104,1.4984635754444753e-10,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,964.6115292187897,0.3442813095098596,0.3464954350366148,0.6535045649633853,0.0,0.51,0.173125,0.826875,0.6750613911958031,2.001417675301746,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Spring,incorrect,1,19298,4,Winter,0.994354598350366,0.0001229862120925,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,data/raw/teacher/train/images_train/19298.jpg,8707974ff38f847a0677f67102231ed4bdf1185588a30003400e2e930abee304,Watches,2013,Guess Women Puffy G Black Watch,conflict,other_years,q1_smallest,singleton,rgb,Winter,3,0.999295711517334,5.201374733587727e-06,1.0473013390478497e-06,256,10,7,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,848.8495565442918,0.24502912557112527,0.866579389705628,0.13342061029437197,0.0,0.51,0.5502083333333333,0.44979166666666665,0.4804492658257358,1.5750022985940986,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Spring,incorrect,2,39798,4,Summer,0.9890482423052436,0.0068541719934975,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,data/raw/teacher/train/images_train/39798.jpg,327af05dd25157bb3da8bbc950d2e22cdaec14bb605be7d911a9cca7dc14dbc2,Shirts,2013,Peter England Men Blue Formal Shirt,conflict,other_years,q1_smallest,multirow,rgb,Summer,2,0.9983439445495605,0.0011883813422173262,1.5079975128173828e-05,256,10,7,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,999.9783167908281,0.4973013759589053,0.5325479860177054,0.46745201398229463,0.0,0.51,0.493125,0.506875,0.9751007371743241,1.0799452187938259,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Spring,incorrect,3,26519,3,Summer,0.9811770379274184,0.0003345668382227,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,data/raw/teacher/train/images_train/26519.jpg,aedfb055948df8118712fc40a8ba97fd939c890d214887e37d6c2363b2fc673e,Shorts,2012,Arrow Sport Men Navy Blue Check Shorts,conflict,dominant_2011_2012,q4_largest,singleton,rgb,Summer,2,0.99652498960495,1.8572003682493232e-05,1.245737075805664e-05,256,10,7,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1122.982488467649,0.40155016399899374,0.5895477181577276,0.4104522818422725,0.0,0.51,0.33416666666666667,0.6658333333333334,0.787353262743125,1.7642325730405812,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Summer,correct,1,3762,4,Summer,0.9998832575022027,0.9998832575022027,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,data/raw/teacher/train/images_train/3762.jpg,c34930160e79a3bdda1d9938b6361193d08b0a02420a99f4814e28af27625741,Tshirts,2011,Status Quo Men's Surfers Purple T-shirt,aligned,dominant_2011_2012,q2,singleton,rgb,Summer,2,0.9999961853027344,0.9999961853027344,3.6004621506435797e-09,256,10,7,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1828.5085845143767,0.31664081973734703,1.0,0.0,0.0,0.51,1.0,0.0,0.6208643524261707,1.0,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Summer,correct,2,35039,1,Summer,0.9995060240439316,0.9995060240439316,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/35039.jpg,3900eddfc728efad7ec1f5ce9ab5b05cafdbdaa64950a6165145516e54da7f2e,Kurtas,2012,Fabindia Women Printed Pink Kurta,aligned,dominant_2011_2012,q3,multirow,rgb,Summer,2,0.9999706745147705,0.9999706745147705,1.1920928943975895e-07,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,1220.8193484150397,0.23931077563211675,0.6924120970925547,0.30758790290744525,0.0,0.51,0.3595833333333333,0.6404166666666666,0.4692368149649348,1.9255956350198509,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Summer,correct,3,33761,3,Summer,0.999397932278426,0.999397932278426,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,data/raw/teacher/train/images_train/33761.jpg,9fd1bcdb98f7c384772b2da052cc6a7c22fc969a7015739cdaa617388181d94a,Tshirts,2012,Vero Moda Women Viva Green T-shirt,aligned,dominant_2011_2012,q4_largest,singleton,rgb,Summer,2,0.99996018409729,0.99996018409729,8.700590115040541e-08,256,10,7,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1486.9267711827997,0.28279912039623806,0.7290261155392254,0.2709738844607747,0.0,0.51,0.4197916666666667,0.5802083333333333,0.5545080792083099,1.7366378930959214,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Summer,incorrect,1,40528,1,Winter,0.9988402978933028,0.0011327456111056,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/40528.jpg,c9f62c1989a3025ceb1262181967054815e43ff6c75fa6164c97231b842912e9,Watches,2017,Titan Men White Dial Watch NB1956YL02,conflict,other_years,q4_largest,singleton,rgb,Winter,3,0.9998753070831299,0.00012397830141708255,4.452595021825598e-07,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,813.1584516155335,0.2779152808740563,0.685018478500528,0.314981521499472,0.0,0.51,0.33166666666666667,0.6683333333333333,0.5449319232824633,2.065382347237773,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Summer,incorrect,2,43149,1,Winter,0.9985584677448852,0.0013971950664005,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/43149.jpg,69d4a90782b19117bc499c84c52e6651e35053afaff9fb02e1287c893114bf84,Watches,2017,Fastrack Men White Dial Watch N1161SM03,conflict,other_years,q4_largest,singleton,rgb,Winter,3,0.9998354911804199,0.00016313638479914516,1.1920928955078125e-07,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,840.2769299160778,0.24573388556017864,0.6659065954992834,0.33409340450071656,0.0,0.51,0.3122916666666667,0.6877083333333334,0.481831148157213,2.1323226540337292,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Summer,incorrect,3,43200,4,Winter,0.9980570208738349,0.0015864449213189,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,data/raw/teacher/train/images_train/43200.jpg,d189c29a6752cb0b08a56fe91508ae2875bf87a834735771a4086f9432358326,Watches,2017,Fastrack Men Grey Dial Watch NA3015AL02,conflict,other_years,q4_largest,singleton,rgb,Winter,3,0.9998168349266052,0.0001652927603572607,1.1920928956188348e-06,256,10,7,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,760.659881351392,0.31397796674071704,0.787966593277669,0.212033406722331,0.0,0.51,0.48604166666666665,0.5139583333333333,0.6156430720406216,1.6211914478066058,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Winter,correct,1,8095,3,Winter,0.9996037791887146,0.9996037791887146,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,data/raw/teacher/train/images_train/8095.jpg,2323168a1bd952afe3d49abc16f47025c88c4f82d9747570441ad7d139c669f6,Watches,2016,Fastrack Men Beach Upgrades Analog White Watch,aligned,other_years,q1_smallest,singleton,rgb,Winter,3,0.9999817609786987,0.9999817609786987,1.262160367332399e-07,256,10,7,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,807.5018883326466,0.3033215351536441,0.8168314805817459,0.18316851941825407,0.0,0.51,0.464375,0.535625,0.5947481081444002,1.7589910752769764,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Winter,correct,2,10099,1,Winter,0.9993830140952412,0.9993830140952412,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/10099.jpg,b224b53e4f6d6f695a5a1753c554e0b631e0c1378e5c0eac7642b7404d0257dc,Watches,2016,Fastrack Men Analogue Grey Watches,aligned,other_years,q2,singleton,rgb,Winter,3,0.9999557733535767,0.9999557733535767,2.384185791015625e-07,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,944.3068646521351,0.22067127801884207,0.8162845965147292,0.18371540348527085,0.0,0.51,0.455625,0.544375,0.4326887804291021,1.791571130896525,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Winter,correct,3,46311,4,Winter,0.9992318046240164,0.9992318046240164,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,data/raw/teacher/train/images_train/46311.jpg,173758b763ced4894a9f02b04d4016d19ee2010ff5d974d34b3f9a2ead0afe86,Watches,2016,Fossil Men Silver Dial Analog Chronograph Watch CH2815,aligned,other_years,q4_largest,singleton,rgb,Winter,3,0.99994957447052,0.99994957447052,1.1920928966180355e-07,256,10,7,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1130.697278441512,0.28037265956829543,0.8070431532497829,0.19295684675021701,0.0,0.51,0.5108333333333334,0.4891666666666667,0.5497503128790107,1.5798560911904396,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Winter,incorrect,1,4538,4,Summer,0.9967686289060732,7.765934549762623e-05,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,data/raw/teacher/train/images_train/4538.jpg,d9880aed97f8b3b55ebf369ba7d845344b4fa9192cb58a6a0d793622d7a03851,Tshirts,2011,Classic Polo Men's White T-shirt with Dark Blue Stripes,conflict,dominant_2011_2012,q4_largest,singleton,rgb,Summer,2,0.9996721744537354,2.7998312361887656e-06,9.5367431640625e-07,256,10,7,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1031.3744876655983,0.38727823842780074,0.45063422458533736,0.5493657754146626,0.0,0.51,0.39395833333333335,0.6060416666666667,0.759369094956472,1.143862653627509,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Winter,incorrect,2,48478,3,Summer,0.9964234539960852,0.0006344390704068,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,data/raw/teacher/train/images_train/48478.jpg,e0b31bdefadb965c58cbfc930e559f596858b28edd91a55e584580ad572ecd27,Dresses,2011,French Connection Women Beige Dress,conflict,dominant_2011_2012,q2,singleton,rgb,Summer,2,0.9996054768562317,4.389265086501837e-05,1.4305114744983527e-06,256,10,7,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1516.8057330867741,0.29727026369355625,0.6606260989507088,0.33937390104929127,0.0,0.51,0.3647916666666667,0.6352083333333334,0.5828828699873652,1.8109681753074827,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Winter,incorrect,3,21454,1,Summer,0.9919765324250968,0.0078019352799416,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/21454.jpg,ef1248984f13a505dff2372d6e3dfab666ae9c20ad76942309d1c0f1fe827e94,Tshirts,2012,Roxy Women Black T-shirt,conflict,dominant_2011_2012,q3,singleton,rgb,Summer,2,0.9983803033828735,0.001607844838872552,3.3378601075328973e-06,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,1290.5930995363742,0.3563677627820944,0.5945997707750648,0.4054002292249353,0.0,0.51,0.4164583333333333,0.5835416666666666,0.6987603191805772,1.4277533265234172,False
