source,source_id,source_group_id,source_title,source_article_type,source_label,label_evidence,label_strength,source_url,image_url,original_path,original_sha256,width,height,rights_basis,source_record_id,source_category_path,source_specs,attribution,license_url,dataset_url,source_category,source_brand,image_format,main_image_id,source_model_number,mixed_use,visual_qa_flags,external_id,visual_decision,visual_flags,selection_reason,file_sha256,pixel_sha256,view_pixel_sha256,crop_pixel_sha256,dhash_hex,ahash_hex,view_dhash_hex,view_ahash_hex,crop_dhash_hex,crop_ahash_hex,original_width,original_height,external_group_id,teacher_overlap,admission_reason,accepted
flipkart_party,TOPEFGG8TJGJ7QDT,flipkart_meta_707c2d4263a38cdf,Tapyti Party Sleeveless Solid Women's Top,Tops,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/tapyti-party-sleeveless-solid-women-s-top/p/itmefgg83bzxcesh?pid=TOPEFGG8TJGJ7QDT,http://img6a.flixcart.com/image/top/v/h/r/1-1-tap-lt-1121-tapyti-s-original-imaefh5yqz4mzr54.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/TOPEFGG8TJGJ7QDT.image,310895be7d28c00ffa5011256d723788c8d12347ce21f33f89037d248320bc95,824,1918,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,74b81374c5482b4ddf6c859636f81466,"Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops","[{""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Type"", ""value"": ""Top""}, {""key"": ""Fabric"", ""value"": ""Polyester""}, {""key"": ""Neck"", ""value"": ""Round Neck""}, {""key"": ""Sleeve"", ""value"": ""Sleeveless""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""value"": ""Light hand wash""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:TOPEFGG8TJGJ7QDT,keep,model_worn_outfit_context,,310895be7d28c00ffa5011256d723788c8d12347ce21f33f89037d248320bc95,5dd1ff02677b0dc0a7a7395ee6c00739604d4d7d1334243ef0e0ffacd3c8b0d4,8825f6d96c2915f04387d6cbc095e9fa1c7f6c0f137e4ebb60664d32f7770c1c,9527ed8f86b375749bef54cbe71de41a2d31a7e4de88e22d27813f1fc96ca3ac,0616176965750f57,e3c3c3bd3dbd8181,4d4d0f3236128e8e,e7e7e7c3c3c3c3c3,0612176965740f57,e3c3cbbf3dbe8181,824,1918,external_family_112bb46023589a4b866b,False,,True
flipkart_party,BRAEDGQFWPFGVPNF,flipkart_meta_72747228d809731c,Nutex by Insaler Women's Full Coverage Bra,Bra,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/nutex-insaler-women-s-full-coverage-bra/p/itmedgqfhwnkcz5e?pid=BRAEDGQFWPFGVPNF,http://img5a.flixcart.com/image/bra/j/g/t/sanbra001-set2-nutex-34-1000x1000-imaedgh97zhskgy8.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/BRAEDGQFWPFGVPNF.image,81c66af95cbf8a55cb3ba1e4eaf02e6767d74939a97532e45614177508b58c8a,959,1000,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,c60cf3315184ae0e77aecf1cfe0db15b,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Nutex Bras","[{""value"": ""No Return""}, {""value"": ""Comfortable, Regular""}, {""value"": ""3 Bra""}, {""key"": ""Brand Color"", ""value"": ""Pink, Yellow, Orange""}, {""key"": ""color"", ""value"": ""Pink, Yellow, Orange""}, {""key"": ""Pattern"", ""value"": ""Floral Print""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Wire Support"", ""value"": ""Wirefree""}, {""key"": ""Inner Lining"", ""value"": ""Cotton Lining""}, {""key"": ""Straps"", ""value"": ""Regular""}, {""key"": ""Detachable Straps"", ""value"": ""No""}, {""key"": ""Other Bra Details"", ""value"": ""Coloured Bra, Panty""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 3""}, {""key"": ""Fabric"", ""value"": ""Cotton""}, {""key"": ""Type"", ""value"": ""Full Coverage Bra""}, {""key"": ""Seam Type"", ""value"": ""Seamed""}, {""value"": ""Gentle Hand Wash in Lukewarm Water, Do Not Bleach""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:BRAEDGQFWPFGVPNF,withhold,model_worn_outfit_context;collage_three_models_three_color_variants,Collage or unresolved source product-type mismatch,81c66af95cbf8a55cb3ba1e4eaf02e6767d74939a97532e45614177508b58c8a,015b60219617f6f48597b70822e80c161582ae21b820242ed74dab9fb2da55a1,8cae174cb0028cb27fd72b60b89b9e41bf5eea8a0a513260a38a7117b6294d85,015b60219617f6f48597b70822e80c161582ae21b820242ed74dab9fb2da55a1,663b1b6d2b33ca69,87c1efff03012faf,442f1b4f2b5b6867,ff83c9a701012fff,663b1b6d2b33ca69,87c1efff03012faf,959,1000,external_family_9782caa00d4a7b49a01b,False,Collage or unresolved source product-type mismatch,False
flipkart_party,BRAEBGGV3NPZHAGQ,flipkart_meta_73c87e28e0f64fff,Glus Perfect Body Women's T-Shirt Bra,Bra,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/glus-perfect-body-women-s-t-shirt-bra/p/itmebggvyacbmjtt?pid=BRAEBGGV3NPZHAGQ,http://img5a.flixcart.com/image/bra/a/g/q/gp8056pu-glus-34b-original-imaebg4ts6chnp2s.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/BRAEBGGV3NPZHAGQ.image,46403145f53064f03ff15e425872e03ff822826778cda23174e25eceb220e45e,1500,1000,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,eb9f705bcffc3b51dc47ad9251f772d3,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras","[{""key"": ""Brand Color"", ""value"": ""Purple""}, {""key"": ""color"", ""value"": ""Purple""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Wire Support"", ""value"": ""Underwire""}, {""key"": ""Inner Lining"", ""value"": ""Polycotton""}, {""key"": ""Straps"", ""value"": ""Regular""}, {""key"": ""Detachable Straps"", ""value"": ""No""}, {""key"": ""Other Bra Details"", ""value"": ""Perfect T-Shirt Bra- No Show Through""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Cup Type"", ""value"": ""Soft Padded Cups""}, {""key"": ""Fabric"", ""value"": ""Polycotton""}, {""key"": ""Type"", ""value"": ""T-Shirt Bra""}, {""key"": ""Seam Type"", ""value"": ""Seamless""}, {""key"": ""Design"", ""value"": ""Balconette Underwire Bra in Solid Pattern.""}, {""value"": ""Gentle Machine Wash in Lukewarm Water, Do Not Bleach""}, {""value"": ""Designer Invisible Bra - No Showthrough ,regular Straps.Ideal to wear under tight fitiing outfits like T-shirts,kurtis, western dresses.""}, {""value"": ""1 Bra""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:BRAEBGGV3NPZHAGQ,keep,single_product_presentation,,46403145f53064f03ff15e425872e03ff822826778cda23174e25eceb220e45e,eb5b589a8ac0bea6271d84a5152ce9b73456c95c51e320f528297a80b8a49b26,3838799fbd26ab67f09ba9d938ddc5908ab5119b06be7edb91b66a8fa4a3c251,5b8b0ab073808dab0bb07e8bf1810dfb7c046679c123b170d7fc0afcd81e1cd5,32223222363636b6,ffffffff938383d3,0000322236360006,fffffffb8383ffff,5555d5d961713773,ffffffff39100000,1500,1000,external_family_586d13c951d93b15f8d9,False,,True
flipkart_party,BRAEDASWQDSYNUV3,flipkart_meta_752fd550a398e9d6,Glus Frontopen Women's Push-up Bra,Bra,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/glus-frontopen-women-s-push-up-bra/p/itmedaswqrkz76dj?pid=BRAEDASWQDSYNUV3,http://img5a.flixcart.com/image/bra/u/v/3/50082gp-f9448blu-glus-34b-1000x1000-imaedamgxaurpkue.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/BRAEDASWQDSYNUV3.image,415e9741393a94e13b9f8bd82629d77fceb5bc7781169d9d7df64dadeb0cdd8c,1000,974,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,a03f293690867b5d9f90138c3a54da18,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras","[{""key"": ""Brand Color"", ""value"": ""Blue""}, {""key"": ""color"", ""value"": ""Blue""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Inner Lining"", ""value"": ""polyamide""}, {""key"": ""Wire Support"", ""value"": ""Underwire""}, {""key"": ""Other Bra Details"", ""value"": ""Fornt Open Bra - Easy to Wear and Remove""}, {""key"": ""Detachable Straps"", ""value"": ""Yes""}, {""key"": ""Straps"", ""value"": ""Multiway""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Cup Type"", ""value"": ""Pushup padded Cups""}, {""key"": ""Fabric"", ""value"": ""85% Polyamide,15% Spandex""}, {""key"": ""Seam Type"", ""value"": ""Seamless""}, {""key"": ""Type"", ""value"": ""Push-up Bra""}, {""key"": ""Design"", ""value"": ""Front open Pushup Balconette Underwire Bra -Get SEXIER Cleavage.""}, {""value"": ""Bra""}, {""value"": ""PERFECT T-SHIRT BRA- Invisible Bra""}, {""value"": ""Gentle Machine Wash in Lukewarm Water, Do Not Bleach""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:BRAEDASWQDSYNUV3,keep,single_product_presentation,,415e9741393a94e13b9f8bd82629d77fceb5bc7781169d9d7df64dadeb0cdd8c,200b9c085ed8a5a7ca411c1891b9bb896d71d1a3dfe9c6c730c7766d5afd1e05,d4723349e9ab0ffc9a896be8e739f004507034e1b1e09dfe59ec17b7b9991f59,2bb1e9ad50462e2fd860dbaf279115e56298f8bdf146d8db476fc67720c4e907,5050f0d469717133,ffffffff3c180099,005050c861333300,ffffff7e180000ff,5050f0d469717133,ffffffff3c180099,1000,974,external_family_2880d8845245f3cd599e,False,,True
flipkart_party,SNDE5PJGURDFBURG,flipkart_meta_754bb3d167e30741,Urban Woods Black Women Heels,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/urban-woods-black-women-heels/p/itmeegvy9gde5z8z?pid=SNDE5PJGURDFBURG,http://img5a.flixcart.com/image/sandal/w/m/r/black-405-urbanwoods-41-original-imae5zbgewfut2f9.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDE5PJGURDFBURG.image,10fa65edf0da884f68bb2429c359da75f4d52e044e88a5f8685b29c9e737c5f4,1886,2772,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,6a3e25296d648f16274e41fc70d760b5,Footwear >> Women's Footwear >> Heels,"[{""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Tip Shape"", ""value"": ""Round""}, {""key"": ""Sole Material"", ""value"": ""Sheet Sole""}, {""key"": ""Type"", ""value"": ""Heels""}, {""key"": ""Heel Height"", ""value"": ""2.5 inch""}, {""key"": ""Inner Material"", ""value"": ""Synthetic""}, {""key"": ""Outer Material"", ""value"": ""Patent Leather""}, {""key"": ""Color"", ""value"": ""Black""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDE5PJGURDFBURG,keep,single_product_presentation,,10fa65edf0da884f68bb2429c359da75f4d52e044e88a5f8685b29c9e737c5f4,ef30aefafbf07c5f4e137fe68a5d7784aa1111066de09bc9ab5f41584af0ea31,b63d780ed8526d8c163ea2e9b4c4f69069de5139ef242056976317270f0431fe,70e882e865b649f688d5e0ae0452d2a9d1ae1e15a31d21874388dce7e03f1774,58003c3c73038b20,ffff9f0f00c0f3ff,58023d3e33038320,ffff8f0f81c1f3ff,303d3c3b6b730303,ff8f0f0f8190e1e1,1886,2772,external_family_7b9646acc3227bc42826,False,,True
flipkart_party,SNDE6GFVKTW2HXRN,flipkart_meta_760c85fd2eefcb4c,Belson Black High Quality Comfort Slip-On Women Wedges,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/belson-black-high-quality-comfort-slip-on-women-wedges/p/itme6gfvyue4znq4?pid=SNDE6GFVKTW2HXRN,http://img6a.flixcart.com/image/sandal/q/3/t/black-2302-belson-37-original-imae6gaqwkgfghzk.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDE6GFVKTW2HXRN.image,d099b29f39f7a8372992f2d11e45060ba595e420aa9a85add97e0bfc33376932,1263,779,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,6b94d676ba495bd00ec69541d36b4f84,Footwear >> Women's Footwear >> Wedges,"[{""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Sole Material"", ""value"": ""PU""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Weight"", ""value"": ""563 g (per single Sandal) - Weight of the product may vary depending on size.""}, {""key"": ""Type"", ""value"": ""Wedges""}, {""key"": ""Inner Material"", ""value"": ""Synthetic leather""}, {""key"": ""Heel Height"", ""value"": ""3 inch""}, {""key"": ""Outer Material"", ""value"": ""Satin""}, {""key"": ""Color"", ""value"": ""Black""}, {""value"": ""2 Sandals""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDE6GFVKTW2HXRN,withhold,mapped_Heels_may_be_flat_or_low_wedge_review_type,Collage or unresolved source product-type mismatch,d099b29f39f7a8372992f2d11e45060ba595e420aa9a85add97e0bfc33376932,682e2ec8fc9af5e423d9b35c39d811990b5549f1f1ca32e177f56a860fa49086,dc589b816bc149745126c4713eda55a8bb5d0a94c1cd55ffbe74742a999f3a18,495cb536e3132b8acd48b9338766f67edef240ab46055146f494a0af37cf96cc,62744676371d0723,bf3f378381c1e0f1,200264770707200d,ffff3f0380e0ffff,62744676371d0f27,bf3f378381c1e0f1,1263,779,external_family_9eba2be6004adcf535ac,False,Collage or unresolved source product-type mismatch,False
flipkart_party,BRAEA7GBCCF5TVAF,flipkart_meta_778344c58692a9d0,Glus Front Open Women's Balconette Bra,Bra,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/glus-front-open-women-s-balconette-bra/p/itmea7gbectz5bcj?pid=BRAEA7GBCCF5TVAF,http://img6a.flixcart.com/image/bra/t/y/z/gp9448-nu-glus-36c-1000x1000-imaea7d8gpztd3wa.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/BRAEA7GBCCF5TVAF.image,7304994ccb05e5fae936005395935fabb79253e5c05eca3ea3e22d9f2b0fab7a,1000,942,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,6a81ba2bfddfd7556bec8756f50dcca9,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras","[{""key"": ""Brand Color"", ""value"": ""Beige""}, {""key"": ""color"", ""value"": ""Beige""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Inner Lining"", ""value"": ""Polyamide""}, {""key"": ""Wire Support"", ""value"": ""Underwire""}, {""key"": ""Other Bra Details"", ""value"": ""Zircon Studded Front open Lock , Pushup Underwire Bra""}, {""key"": ""Detachable Straps"", ""value"": ""Yes""}, {""key"": ""Straps"", ""value"": ""Multiway""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Cup Type"", ""value"": ""Pushup Molded Cups""}, {""key"": ""Fabric"", ""value"": ""80% Polyamide, 20% Elastane""}, {""key"": ""Seam Type"", ""value"": ""Seamless""}, {""key"": ""Type"", ""value"": ""Balconette Bra""}, {""key"": ""Design"", ""value"": ""Fornt Open and Back open Balconette Underwire PEEK-A-BOOB-T-shirt Bra""}, {""value"": ""Bra""}, {""value"": ""detachable straps to wear it Criss-Cross Way.""}, {""value"": ""Gentle Machine Wash in Lukewarm Water, Do Not Bleach. For long life Use Lingerie Washing Bag""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:BRAEA7GBCCF5TVAF,keep,single_product_presentation,,7304994ccb05e5fae936005395935fabb79253e5c05eca3ea3e22d9f2b0fab7a,6ceaccb7d2164e4fc411f7e6b14939e756440300803c908f4930f8a1bba23b6b,b43774db30ecbb45ec6fefda742c412a6860a1f397ca3cf46fd4fa9ca45fdd2e,6ceaccb7d2164e4fc411f7e6b14939e756440300803c908f4930f8a1bba23b6b,c0c0c0d469f07171,ffffffff7c380018,80c0c0d0e0707100,ffffffff3c0000ff,c0c0c0d469f07171,ffffffff7c380018,1000,942,external_family_d463581519fbf46f61d5,False,,True
flipkart_party,BRAECHF3WZHZBQX2,flipkart_meta_7c38635d7743aaa4,Sherry by Sherry - 512 Women's T-Shirt Bra,Bra,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/sherry-512-women-s-t-shirt-bra/p/itmecfgtmfbvpzwh?pid=BRAECHF3WZHZBQX2,http://img6a.flixcart.com/image/bra/m/h/y/512-sherry-36b-original-imaeca4arzxtqdrg.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/BRAECHF3WZHZBQX2.image,2dc995df77596e09fc1aa11f4baa5524df16f541546e4660d7940aa12ee2391f,974,1468,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,2de96475203ef518cf68431833266030,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Sherry Bras","[{""key"": ""Brand Color"", ""value"": ""Skin""}, {""key"": ""color"", ""value"": ""Beige""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Inner Lining"", ""value"": ""Polyster""}, {""key"": ""Wire Support"", ""value"": ""Wirefree""}, {""key"": ""Detachable Straps"", ""value"": ""Yes""}, {""key"": ""Straps"", ""value"": ""Multiway""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Cup Type"", ""value"": ""Moulded""}, {""key"": ""Fabric"", ""value"": ""Stretch Cotton Outer""}, {""key"": ""Seam Type"", ""value"": ""Seamless""}, {""key"": ""Type"", ""value"": ""T-Shirt Bra""}, {""key"": ""Design"", ""value"": ""Transparentbstraps and Back""}, {""value"": ""Bra:1pc""}, {""value"": ""As Per Tag""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:BRAECHF3WZHZBQX2,keep,model_worn_outfit_context,,2dc995df77596e09fc1aa11f4baa5524df16f541546e4660d7940aa12ee2391f,0e03a3ab4252f9de240162dd9e89b0f0c101ccf175aebf90a9c6294c2c2103c1,6968b13cb0d1d8c3120f74c774e1fda4a223d2e0429ed53f03f103598436ce7c,4b6a25c7f0ffb5a131efbdea90fbf0808c3a20b54c070387c3ac65f4606fa063,0e133b2d6454d91b,e3c1c1c7befe09c1,4c13131d2d55591b,e7c3c1c7bdbd81c3,8e13332d6cd29b1b,e3c181c7be7e4bc1,974,1468,external_family_1a65f213d128b9b23cd0,False,,True
flipkart_party,TSHE44QJ9ZN7V7AT,flipkart_meta_7cc67942b67177c2,Fritzberg Graphic Print Men's Round Neck T-Shirt,Tshirts,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/fritzberg-graphic-print-men-s-round-neck-t-shirt/p/itme44qjztrkeexx?pid=TSHE44QJ9ZN7V7AT,http://img5a.flixcart.com/image/t-shirt/6/a/9/es-25-hs-petrol-fritzberg-xl-original-imae43hyzepyaj7v.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/TSHE44QJ9ZN7V7AT.image,2f5eafaad68ddedb17c2f98c67c246bdf345e451416ab28fefb89a2bad2ac984,458,798,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,17452c18b84def66ea4c787c2f986f85,Clothing >> Men's Clothing >> T-Shirts >> Fritzberg T-Shirts,"[{""key"": ""Sleeve"", ""value"": ""Half Sleeve""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""Modal""}, {""key"": ""Type"", ""value"": ""Round Neck""}, {""key"": ""Pattern"", ""value"": ""Graphic Print""}, {""key"": ""Ideal For"", ""value"": ""Men's""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Style Code"", ""value"": ""ES 25 Hs Petrol""}, {""value"": ""1 T Shirt""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:TSHE44QJ9ZN7V7AT,keep,model_worn_outfit_context,,2f5eafaad68ddedb17c2f98c67c246bdf345e451416ab28fefb89a2bad2ac984,f22c940b8b42e7e6435277ed9ec67c84b2216f790baf8c33a290e07211b6dc5e,ca0c06e0ecf6e7e844f9bd9ef725f2445608e27adf02f6ceca585bffc4c54647,f22c940b8b42e7e6435277ed9ec67c84b2216f790baf8c33a290e07211b6dc5e,0f0c0b65279e170f,e7e7e78000c3c3c3,0d0c0f33371f170f,e7e7e38181c1c3c3,0f0c0b65279e170f,e7e7e78000c3c3c3,458,798,external_family_0d42a6e35bbe21f5cec5,False,,True
flipkart_party,SNDEJRB3ZCF39NCY,flipkart_meta_7e01a2f68094cbd3,keco Women Wedges,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/keco-women-wedges/p/itmejrb3dck8zgrv?pid=SNDEJRB3ZCF39NCY,http://img5a.flixcart.com/image/sandal/d/e/g/beige-tc58214bzp-keco-11-original-imaej4q7n63c2kh4.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDEJRB3ZCF39NCY.image,82c37a7841c57522e5270a321e470dd5bdfc6bde5f6bc0367af63763f7cab818,4264,1752,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,27372d44bcca2bfcbe7ab0f0972280f6,Footwear >> Women's Footwear >> Wedges >> keco Women Wedges,"[{""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Weight"", ""value"": ""300 g (per single Sandal) - Weight of the product may vary depending on size.""}, {""key"": ""Type"", ""value"": ""Wedges""}, {""key"": ""Heel Height"", ""value"": ""1 inch""}, {""key"": ""Outer Material"", ""value"": ""Synthetic Leather""}, {""key"": ""Color"", ""value"": ""BEIGE""}, {""key"": ""Care Instructions"", ""value"": ""dust any dry dirt from the surface using a clean cloth. Do not use polish or shiner""}, {""value"": ""2 Sandals""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDEJRB3ZCF39NCY,withhold,mapped_Heels_may_be_flat_or_low_wedge_review_type,Collage or unresolved source product-type mismatch,82c37a7841c57522e5270a321e470dd5bdfc6bde5f6bc0367af63763f7cab818,b8c91289f4e034ec6ef4bd990a1553e1eb2d70d85f330587a5c1f5586e62f731,dc66dcebf73b1b0ef02c2bd70927aa4b719352bdcfc5c7a24ca3bc7f8f090db9,af8e0e3b85c0cdfa4a60658f138b5570ef89c6a6c6ea917ed3c398c9af4ee956,682c1213f3c04963,ffffffffff0000f1,00026c32c3430001,ffffffdb00f1ffff,682c1213f3c44963,ffffffffff0000f1,4264,1752,external_family_8fef0f2a95116fb1e0ea,False,Collage or unresolved source product-type mismatch,False
flipkart_party,SNDEDAPKZGGEGYHV,flipkart_meta_7e34adb788c38e86,S.m.a.R.T FEET Women Wedges,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/s-m-a-r-t-feet-women-wedges/p/itmedapk4hhn8gag?pid=SNDEDAPKZGGEGYHV,http://img6a.flixcart.com/image/sandal/y/b/h/golden-partygold-s-m-a-r-t-feet-37-original-imaedakuhaarqnkf.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDEDAPKZGGEGYHV.image,8f219bf9eb8de8c1e455e2433ad38122849ac17082ae19344aad1ec720827aae,1800,1200,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,f80a073f2942e51b12932f2257a4fd3c,Footwear >> Women's Footwear >> Wedges,"[{""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Weight"", ""value"": ""200 g (per single Sandal) - Weight of the product may vary depending on size.""}, {""key"": ""Type"", ""value"": ""Wedges""}, {""key"": ""Heel Height"", ""value"": ""3 inch""}, {""key"": ""Outer Material"", ""value"": ""Synthetic Leather""}, {""key"": ""Color"", ""value"": ""Golden""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDEDAPKZGGEGYHV,keep,single_product_presentation,,8f219bf9eb8de8c1e455e2433ad38122849ac17082ae19344aad1ec720827aae,7e833d26608c99aa8915570f0d6da87e9e1e8ec7e70de0ca0a7504c6ffd49594,5c4e95ebfb0c9a123857d279cee1a726b267fdb86a000fe4c5e74ed32fcd5602,10dbc3a9be5ea5c1312a2849112ddbca35a1e78244dc9778d472f0381d8368b1,184a4d0e8e969398,ffefe7e3c3c3c3cf,0804584e86924002,ffffefc3c3c3ffff,5a1c9d8e86161298,efefc7c3c3c3cbdf,1800,1200,external_family_d6423b06003d94a7a460,False,,True
