source,source_id,source_group_id,source_title,source_article_type,source_label,label_evidence,label_strength,source_url,image_url,original_path,original_sha256,width,height,rights_basis,source_record_id,source_category_path,source_specs,attribution,license_url,dataset_url,source_category,source_brand,image_format,main_image_id,source_model_number,mixed_use,visual_qa_flags,external_id,visual_decision,visual_flags,selection_reason,file_sha256,pixel_sha256,view_pixel_sha256,crop_pixel_sha256,dhash_hex,ahash_hex,view_dhash_hex,view_ahash_hex,crop_dhash_hex,crop_ahash_hex,original_width,original_height,external_group_id,teacher_overlap,admission_reason,accepted
amazon_reviews_2023,B0BRY8XXHX,amazon_asin:B0BRY8XXHX,"HAMUR Pack of 2 Decorative Throw Pillow Covers Set 18x18 inches, Soft Durable Home Decor Accents Cushion Pillows Case for Sofa Couch, Living Room, Bedroom (Ecru)",Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B0BRY8XXHX,https://m.media-amazon.com/images/I/41iEW9ktMKL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B0BRY8XXHX.jpg,7c338ee954d9288db1cab38e27b8bcb9e6886eaf47bd1a8cd2c71d9d9aeec525,453,420,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,HAMUR HOME,JPEG,,,,,amazon_reviews_2023:B0BRY8XXHX,withhold,,Multiple products or competing scene context in the same photo,7c338ee954d9288db1cab38e27b8bcb9e6886eaf47bd1a8cd2c71d9d9aeec525,6ff190f922ab5b36b76b0f9ded3205cc67a1a9dceab3c82eaff2ac5f6b8a62ef,a64dd85110b4d0149a564a79689d8f059d6d583b1f77397454ca5497bcfe457c,f001403864dacf0c1c18e83c7210fba11ddcd1d744a29f486f6c24f69f823104,c4ec5cd959dd1b19,7f3f0f0f0fe7e0e0,00e4ec5c591b1900,ff7f070f01e0e0ff,c4ecdcdcdddd1b99,7f3f0f0f0fe7e0e0,453,420,external_family_c67fbd0e9eaefe31cd4a,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B07XHH1VJM,amazon_asin:B07XHH1VJM,Woaboy Pack of 2 Fall Velvet Throw Pillow Covers Pompom Decorative Pillowcases Solid Soft Cushion Covers with Poms Square for Couch Living Room Sofa Bedroom Car 20x20inch 50x50cm Lemon Yellow,Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B07XHH1VJM,https://m.media-amazon.com/images/I/41qmKgll72L._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B07XHH1VJM.jpg,64f79d21d7374a0eb66c748d75db549107780ec2794c5f2f6638d64cd9457da8,500,500,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,Woaboy,JPEG,,,,,amazon_reviews_2023:B07XHH1VJM,withhold,,Multiple products or competing scene context in the same photo,64f79d21d7374a0eb66c748d75db549107780ec2794c5f2f6638d64cd9457da8,60bc5f416ff6a1942b7e6a94d5ee935442035f471034c4b9aade3dae86d54f57,6d8eafc3e82d6a5aa081f43e9c7c29c43c16a7eef1aa6c0658573727a11808dd,60bc5f416ff6a1942b7e6a94d5ee935442035f471034c4b9aade3dae86d54f57,3c78e5e5a5a400e3,0c0e3f7cfcd4f0ff,757cfce5a584c366,ff040e7010c0ffff,3c78e5e5a5a400e3,0c0e3f7cfcd4f0ff,500,500,external_family_51edbd41d7b98cf66bf5,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B07FSDZMQB,amazon_asin:B07FSDZMQB,"18x18 Fall Decor Pillow Covers, Decorative Maple Leaves Fall Autumn Throw Pillow Shams Cover Cases Set of 4 for Couch",Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B07FSDZMQB,https://m.media-amazon.com/images/I/51hgM6jpMML._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B07FSDZMQB.jpg,cebff6295a8c53b3d3e39933b5554c8d07821140e0067594300db267ac50b5b8,491,464,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,Lanpn,JPEG,,,,,amazon_reviews_2023:B07FSDZMQB,withhold,,Multiple products or competing scene context in the same photo,cebff6295a8c53b3d3e39933b5554c8d07821140e0067594300db267ac50b5b8,5d3013761aca77717afb747aa696f13c86805635cbcd178f8de22af948802199,5e74b693aa92b2100e2633eabfd298e76b349171dbce36da4b7c43270b33930c,ea079ca6d5dc40de9d0ac10244e2c8e03abde44cfc5539478a7045fc6d785722,5833331318313131,fe9899dbff889998,0851331310313108,ff8c88888c8898ff,5833331318313131,fe9899dbff889998,491,464,external_family_77c892fd3d8134a72f33,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B0125XFB2G,amazon_asin:B0125XFB2G,Lljpcovers Custom Funny Bacon Background Rectangle Pillow Case 20 X 30 Inch Cloth Simulation Zippered Pillow Cover One Side Print,Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B0125XFB2G,https://m.media-amazon.com/images/I/51mHfSR8QGL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B0125XFB2G.jpg,52e339ba9b25fa1dff6297ad3bbbd6991fdd6bb282167bda5168a815f5f31d8f,493,337,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,Lljpcovers,JPEG,,,,,amazon_reviews_2023:B0125XFB2G,withhold,,Flat print artwork without clear product form,52e339ba9b25fa1dff6297ad3bbbd6991fdd6bb282167bda5168a815f5f31d8f,02309ef1ce8728be17913a63251ece2ea9556770724848e96d624cf040d6380e,4b93cfb56def6b28e1a44eed4772786eeb92937267f321f36df152294f345d7c,838d968a6ef804062b8cacdfce2674a305813c8d3e1abd1347aaddc11c5b3d1a,6767191d31654d4d,fff1c4c19991a0fe,00642519254d8020,ffff00000000ffff,6767191d31654d4d,fff1c4c19991a0fc,493,337,external_family_8815fb2f5a601f535e8d,False,Flat print artwork without clear product form,False
amazon_reviews_2023,B0BK5514Q2,amazon_asin:B0BK5514Q2,GAGEC Valentines Day Pillow Covers 18x18 Inch Set of 4 XOXO Love Heart Holiday Truck Flowers Farmhouse Sofa Throw Pillowcase Cushion Case Home Decoration Wedding Anniversary Decor,Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B0BK5514Q2,https://m.media-amazon.com/images/I/51JZnwXt84L._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B0BK5514Q2.jpg,f98b633515ea2e1e6bbdf9188505b2e6fc74344c19298f1a091223f4ad83aaef,494,459,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,GAGEC,JPEG,,,,,amazon_reviews_2023:B0BK5514Q2,withhold,,Multiple products or competing scene context in the same photo,f98b633515ea2e1e6bbdf9188505b2e6fc74344c19298f1a091223f4ad83aaef,a2f7f1ef2aa36bb900444af30ea4204d145e7ca4d407c28ad0488a310f7edb3c,b2ffe4450d3e9a5eada3c1849b0b00164ec0ecd5f82f855ae75cd6623ea8b22d,4b521c147e9d06d7cf0d11047f14d53365404ba4ae7594821eb889f5045345a7,583131195a133311,ff9999ffff889888,005831315a331100,ffae8088880888ff,583131195a133311,ff9999ffff889888,494,459,external_family_f080a3a320289bb2570f,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B01CV5EMDW,amazon_asin:B01CV5EMDW,"PONY DANCE Decorative Cushion Covers for Couch Soft Square Pillow Covers Light Weight Dyed Stripes Pillowcases with Hidden Zipper Design, Tint Mint, 26"" x 26"", Set of 2",Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B01CV5EMDW,https://m.media-amazon.com/images/I/51T9gzbJjzL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B01CV5EMDW.jpg,f15136042c2eab52b190490b5c5687de6ea965bf35c636ed374d7fdecd987dfa,500,500,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,Peceony,JPEG,,,,,amazon_reviews_2023:B01CV5EMDW,withhold,,Multiple products or competing scene context in the same photo,f15136042c2eab52b190490b5c5687de6ea965bf35c636ed374d7fdecd987dfa,7f7bbfa507eb5a63c66fa94cc00c12271155d7e4991e79a08d7a96f603bfd73e,6832149f34ef4c178bd4435b08e5e7d82ce597173c65d9e4d54256aaea6cbc14,7f7bbfa507eb5a63c66fa94cc00c12271155d7e4991e79a08d7a96f603bfd73e,3e6aecee9e273335,0f3fff7f47010000,9876e8cc9e3331c6,ff00247f020000ff,3e6aecee9e273335,0f3fff7f47010000,500,500,external_family_a883738cc6e4b88b9159,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B00UOU3WFQ,amazon_asin:B00UOU3WFQ,Queenie® - 2 Pcs Cotton Linen Pillow Case with Stamp Print Pillowcase Cushion Cover 45 X 45 Cm (18 X 18 Inch) (Paris & London - Bundle Set of 2),Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B00UOU3WFQ,https://m.media-amazon.com/images/I/51z0d8K7wOL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B00UOU3WFQ.jpg,9ec8ea5d3f0404eaee617088ec2462d7f1061e6b73e63be42a311cfe8f1040ea,451,435,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,Queenie Wong,JPEG,,,,,amazon_reviews_2023:B00UOU3WFQ,withhold,,Multiple products or competing scene context in the same photo,9ec8ea5d3f0404eaee617088ec2462d7f1061e6b73e63be42a311cfe8f1040ea,c741fa513433dd4d5e08fd604824e994a7924dc174d9815bbdcea6164dc99c8b,9d208f1eac76345e004c8c484503132d22763f15a6c78a0f00d4f8231e2c8acd,ad3cef187d1c41f2e2c40bd39452f2fa672227a7ead005e9e9da46a72fb3ee9c,1c01c353131d1c1e,ece0f1e1c0878707,001c03c3131c1e82,ffece0e0000707ff,1c03cb53131d1c1e,ece0f1e1c0878707,451,435,external_family_1d76554c81d137af803c,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B07CN7X4C2,amazon_asin:B07CN7X4C2,MIULEE Set of 4 Decorative Geometric Pillow Covers Modern Cotton Cushion Covers European Style for Couch Bed Sofa 18x18 Inch 45x45 cm,Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B07CN7X4C2,https://m.media-amazon.com/images/I/61mYzha7TOL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B07CN7X4C2.jpg,d75a4873df297a1fb9599aa2f3b3bd929c2caf373945447e9e8dd89316d90132,450,450,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,MIULEE,JPEG,,,,,amazon_reviews_2023:B07CN7X4C2,withhold,,Multiple products or competing scene context in the same photo,d75a4873df297a1fb9599aa2f3b3bd929c2caf373945447e9e8dd89316d90132,ee37238206c51eebb7896b59835f8e49a088baa354d1a8457a8c7454dc6a83b2,10f3f9ebf92b0635cd651019a6ab018aa1dd87564e7b2ba62ce7848b71756dca,d8f8a87b4176f904f1e9457299ee45eae4d21b9657d6581abb051cd1e357a456,59111111d4d313d1,8f8d8908fff8d8c8,8c111111d153d1c4,ff0d080868c848ff,58111111d4d393d1,8f8d8908fff8f8c8,450,450,external_family_62ce3ec1039e95c4959d,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B09YRBG1QQ,amazon_asin:B09YRBG1QQ,OTOSTAR Linen Throw Pillow Covers Set of 2 Decorative Square Pillowcases Cushion Covers 16x16 Inch for Home Decor Sofa Bedroom Car 40 x 40CM Brown,Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B09YRBG1QQ,https://m.media-amazon.com/images/I/51mEjVO1lRL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B09YRBG1QQ.jpg,ad2a61686ec498b3fec9e6287e5c528d7573e9c36ba2a73e2176a7528f7fdd53,500,500,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,OTOSTAR,JPEG,,,,,amazon_reviews_2023:B09YRBG1QQ,withhold,,Multiple products or competing scene context in the same photo,ad2a61686ec498b3fec9e6287e5c528d7573e9c36ba2a73e2176a7528f7fdd53,f28f5c07de3b719c09c85d54a72c5bffa8ba0d65a15a914f27fc39650badb5ec,af78a88a749df8fe48ab2ac8355205a6a343fb9a0ab8f79e12ff7011384460e6,f28f5c07de3b719c09c85d54a72c5bffa8ba0d65a15a914f27fc39650badb5ec,68746521256d0d89,fcffb080800080fd,10686625256d8900,fffe97800000e0ff,68746521256d0d89,fcffb080800080fd,500,500,external_family_d92ade9edc7979b70b13,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B010UBXI8E,amazon_asin:B010UBXI8E,QINU KEONU Set of 4 Simple and Modern Elephant Mountains and Sun Cotton Linen Throw Pillow Case Cushion Cover Home Sofa Decorative 18 X 18 Inch (29),Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B010UBXI8E,https://m.media-amazon.com/images/I/51XPBZj0FWL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B010UBXI8E.jpg,438f48381d7c0e99fca1aa450c8bd43ddd0b0fc11ad45de2627f6900e2f08706,486,481,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,QINU KEONU,JPEG,,,,,amazon_reviews_2023:B010UBXI8E,withhold,,Multiple products or competing scene context in the same photo,438f48381d7c0e99fca1aa450c8bd43ddd0b0fc11ad45de2627f6900e2f08706,108724b48e79a803c373ea8e6a0a69c802e93ee458c8864cf4323b4a03c4fb0a,6013f08b912193c1d2c8b55107e5b8cc8dde32c7bd7326e41af651a914a11290,81bf19d71d7905216b06407ca9d478586a664e9f4d47497e8c3e39ada3ac21aa,31333373d4543333,ffd991ffff009898,88313373d4513308,fffd90b9720090ff,31333373d4543333,fff991ffff009898,486,481,external_family_49e19f4fdc3ce1111b5f,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B0C52TNGDF,amazon_asin:B0C52TNGDF,"Britimes Throw Pillow Covers Modern Home Art Decor, 20 x 20 Inches Set of 2 Pillow Cases Decorative, Abstract Oil Painting Pillowcases for Bedroom, Cushion Couch Sofa, Living Room, Teal Peacock Blue",Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B0C52TNGDF,https://m.media-amazon.com/images/I/51wjQrbknDL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B0C52TNGDF.jpg,b0be4c67491f122bf82b4da30f65547133f2f25d1f1e551bd1e9939b75431bdc,471,424,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,Britimes,JPEG,,,,,amazon_reviews_2023:B0C52TNGDF,withhold,,Multiple products or competing scene context in the same photo,b0be4c67491f122bf82b4da30f65547133f2f25d1f1e551bd1e9939b75431bdc,131cebc9d6f57123baa5b276c25adb3350f41c0cc4b0b4affdfb4f4a02e3c8b4,8358ec8f3de19115d431bdab92275e00d5e3b410a82e47fe3490234356be5bfd,1447ce5cc376fd20afa84290624e8efb0631bbb6e1c4e0360e33ec98c6194bf9,d3727c75775e1e36,7f9b8c87830787df,00e3727d771e3640,ff7f00000303dfff,c3727c75775e1e3e,7f9b8c87830707cf,471,424,external_family_76b592905f54222276b1,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B08SC778LR,amazon_asin:B08SC778LR,Eleroye Pack of 4 Decorative Octopus Throw Pillow Covers Navy Blue Octopus Sea Animals Watercolors Underwater World 18 x 18 Spring Fall Home Decor Zippered Cushion Cover Pillowcase Room Couch Bed,Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B08SC778LR,https://m.media-amazon.com/images/I/6124KMTIaBL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B08SC778LR.jpg,77a0c6e5892632f544d298d9a7e27a7ef64f9868fa6a6c2dc049ad5df80a3ce3,500,500,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,Eleroye,JPEG,,,,,amazon_reviews_2023:B08SC778LR,withhold,,Multiple products or competing scene context in the same photo,77a0c6e5892632f544d298d9a7e27a7ef64f9868fa6a6c2dc049ad5df80a3ce3,27174782ca81b7226618f90fa38b1f8e7ba5d32c3302cb2a82da5e07b4285848,b08e90f19628cc6e1bb67b0e2a7726b7ad4706ba64dca5f2663609cf83471835,27174782ca81b7226618f90fa38b1f8e7ba5d32c3302cb2a82da5e07b4285848,991b595c3933131c,cf890907ff8989ff,009b5b5d39331100,ffc909039d89dfff,991b595c3933131c,cf890907ff8989ff,500,500,external_family_caf4513285397bebd0c3,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B0BTMYKHLR,amazon_asin:B0BTMYKHLR,MADIZZ Set of 2 Soft Plush Fuzzy Short Wool Fleece Throw Pillow Covers 18x18 inch Beige Square Patterned Cushion Cases Decorative Pillow Shell for Sofa Bedroom,Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B0BTMYKHLR,https://m.media-amazon.com/images/I/51kSxHcUNnL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B0BTMYKHLR.jpg,10095028d3f790c6ea24d0f21210c7d24385c6fcd14104943912029122f44754,500,500,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,MADIZZ,JPEG,,,,,amazon_reviews_2023:B0BTMYKHLR,withhold,,Multiple products or competing scene context in the same photo,10095028d3f790c6ea24d0f21210c7d24385c6fcd14104943912029122f44754,51d92382b949ca12d3c0eaf50ce3b3b3650b054abe1a782bfcfb2176144e5dd3,d6f7aaad04a838d2c99c92244b30c7c3f8fa7ff1c9766956eb46b3488833f679,51d92382b949ca12d3c0eaf50ce3b3b3650b054abe1a782bfcfb2176144e5dd3,6432a36061eccc05,bf9fff3f3f3464c0,6864236060cc0525,ff3f1b38180080ff,6432a36061eccc05,bf9fff3f3f3464c0,500,500,external_family_e6b7c34bcbefa16c6164,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B0BPBNTTNY,amazon_asin:B0BPBNTTNY,MADIZZ Pack of 2 Thick Plush Wool Throw Pillow Covers 18x18 Inch Cream Soft Decorative Cushion Cover for Sofa Bedroom Pillow Shell,Throw Pillow Covers,Home,details.Occasion=Home,source_exact_occasion,https://www.amazon.com/dp/B0BPBNTTNY,https://m.media-amazon.com/images/I/51upHQzKVYL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B0BPBNTTNY.jpg,8ff3facd9ab59af61489a7bdb0163cedd339d009796363c65cefda5cf215f578,500,500,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_home,MADIZZ,JPEG,,,,,amazon_reviews_2023:B0BPBNTTNY,withhold,,Multiple products or competing scene context in the same photo,8ff3facd9ab59af61489a7bdb0163cedd339d009796363c65cefda5cf215f578,f43423b988a142ecdfd91a0e46ec67be36f5ec36e78214b48dfcd5ca8baf68eb,1af9aa3e882c337fbc3a5fb732b49e470761992a039d8c7da313bda405247016,f43423b988a142ecdfd91a0e46ec67be36f5ec36e78214b48dfcd5ca8baf68eb,094b2424a42404a6,e0e1fffefcfcf0c0,094b4a24a424a633,ffe0e0d0d0e0c0ff,094b2424a42404a6,e0e1fffefcfcf0c0,500,500,external_family_e6bdf90bf87943c626b7,False,Multiple products or competing scene context in the same photo,False
amazon_reviews_2023,B08FDWTVY1,amazon_asin:B08FDWTVY1,"MOSISO Sling Backpack,Travel Hiking Daypack Rose Rope Crossbody Shoulder Bag",Hiking Daypacks,Travel,"title=MOSISO Sling Backpack,Travel Hiking Daypack Rose Rope Crossbody Shoulder Bag",weak_title,https://www.amazon.com/dp/B08FDWTVY1,https://m.media-amazon.com/images/I/51MNbprtQ8L._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B08FDWTVY1.jpg,715d5ab9c13281d3b9a1ad6352e171aaa33fca16750a12f67ff16ef062648b7d,296,424,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_sports,MOSISO,JPEG,,,,,amazon_reviews_2023:B08FDWTVY1,withhold,,Weak source purpose/type text is not an exact occasion/style label,715d5ab9c13281d3b9a1ad6352e171aaa33fca16750a12f67ff16ef062648b7d,425e03ccf6a720bf6b62e829978dbbf72ed2a11032fa2c113e282da109699b9d,6d18e34b0ba2f32365762ec245eecc420a01361cefe570dbca59c37efeb1ca2b,3d7819903aad601def73aef3883c40b6551ab08572e941b9080ee5564d1c84a2,4e9b336959d91d19,e3c999ad280984ef,4e9b336959591d1b,e3c3c98da80985ef,4f9b336959d91d19,e3c999ad280984ef,296,424,external_family_fc1ecb402dc6c7b0ddaa,False,Weak source purpose/type text is not an exact occasion/style label,False
amazon_reviews_2023,B0BLMTBDX1,amazon_asin:B0BLMTBDX1,Ski Boot Bag for Ski Helmet Jacket Goggles Gloves Skis Snowboard & Accessories 50L Large Capacity Travel Backpack for Skiing Snowboarding Gear Padded Waterproof Ski Equipment Bag for Adults & Youth,Boot Bags,Travel,title=Ski Boot Bag for Ski Helmet Jacket Goggles Gloves Skis Snowboard & Accessories 50L Large Capacity Travel Backpack for Skiing Snowboarding Gear Padded Waterproof Ski Equipment Bag for Adults & Youth,weak_title,https://www.amazon.com/dp/B0BLMTBDX1,https://m.media-amazon.com/images/I/410nIHI1qYL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B0BLMTBDX1.jpg,77d22414b74d006eed32f025c0bf77b439997d3be5c21e1c9cab161048514079,398,481,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_sports,FOKDUVB,JPEG,,,,,amazon_reviews_2023:B0BLMTBDX1,withhold,,Weak source purpose/type text is not an exact occasion/style label,77d22414b74d006eed32f025c0bf77b439997d3be5c21e1c9cab161048514079,b06281d1cfbd1e2dfae2accb66469465586c5ecdba94baa41423f3a3703ae375,6ef6e6308330f614683ad1ba67e0a65b9b8a86570c50c6f61314491a3aeae3fb,fec4ef2e4104c376b6113a3d305a74a4993c8e9a000a794b4da7ca7923bb644c,0502634b4b4b4b0f,f7c28081818101c7,0506224b4b4b4b0f,ffe08081810101ff,0502624b4b4b4b0f,f7c28081818101c7,398,481,external_family_ba6bfb6a9222cf1201ae,False,Weak source purpose/type text is not an exact occasion/style label,False
amazon_reviews_2023,B096PPJBS3,amazon_asin:B096PPJBS3,"USPECLARE Women Casual Mini Backpack,PU Leather Travel Shopping Bags Daypacks for Work, Security Travel, Concert & Sport Even (Silver)",Casual Daypacks,Travel,"title=USPECLARE Women Casual Mini Backpack,PU Leather Travel Shopping Bags Daypacks for Work, Security Travel, Concert & Sport Even (Silver)",weak_title,https://www.amazon.com/dp/B096PPJBS3,https://m.media-amazon.com/images/I/41bR4iEH4xL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B096PPJBS3.jpg,fd20fc3fa30e7850c6e2a1c9857bba060f6dc83c1662f02dd7252314798d9f94,316,452,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_clothing,USPECLARE,JPEG,,,,,amazon_reviews_2023:B096PPJBS3,withhold,,Weak source purpose/type text is not an exact occasion/style label,fd20fc3fa30e7850c6e2a1c9857bba060f6dc83c1662f02dd7252314798d9f94,5e4ac422392eb66331bd0f38f2a7f1e3ce10d50b9826c2aecad55745d8efafbc,831cd3ab3101e1da8fb94e887c1dbb50494576ca18b4b66456220e5c86936ea7,9d255b586b24d684e2d9000f11b77bb589f2140023aab5d2b7ebdd8f92062a66,4daebfb1b2baf117,2f074f1f1b0f1fff,4d2c9ff1f17d7117,2f07071d190f1fff,4daebfb1b2baf017,2f074f1f1b0f1fff,316,452,external_family_59dd065eb28fa1fd8d47,False,Weak source purpose/type text is not an exact occasion/style label,False
amazon_reviews_2023,B06WGR4VS6,amazon_asin:B06WGR4VS6,Venture Pal Sling Shoulder Crossbody Bag Lightweight Hiking Outdoor Travel Backpack Daypacks (Orange),,Travel,title=Venture Pal Sling Shoulder Crossbody Bag Lightweight Hiking Outdoor Travel Backpack Daypacks (Orange),weak_title,https://www.amazon.com/dp/B06WGR4VS6,https://m.media-amazon.com/images/I/41tLhsxt-5L._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B06WGR4VS6.jpg,154e4602e6b0feee506e8bb012795f39164ce4caa3ef5e7486f8f078af351e4e,347,479,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_sports,,JPEG,,,,,amazon_reviews_2023:B06WGR4VS6,withhold,,Weak source purpose/type text is not an exact occasion/style label,154e4602e6b0feee506e8bb012795f39164ce4caa3ef5e7486f8f078af351e4e,8a6986395dbe64a9c13e8222e595454bb25455a6345ac6eb5a0fb4523bcb7fe7,d335c8352cda93736abbc320395fb5fd2afd1fe25b67d83b166be59a1534cf1e,8a6986395dbe64a9c13e8222e595454bb25455a6345ac6eb5a0fb4523bcb7fe7,4f961739353d1f47,e7c3c381c1c08021,4f961739353d0d47,e7c3c3c1c1c08123,4f961739353d1f47,e7c3c381c1c08021,347,479,external_family_5e9c5381648a24ca2ff9,False,Weak source purpose/type text is not an exact occasion/style label,False
amazon_reviews_2023,B0C4GL58FL,amazon_asin:B0C4GL58FL,"WILD FUN Self Inflating Sleeping Pad for Camping Inflatable Foam Camping Pad 2 Person with Pillow for Camping,Backpack,Hiking,Traveling (Sky Blue with Yellow)",Self-Inflating Sleeping Mats,Travel,"title=WILD FUN Self Inflating Sleeping Pad for Camping Inflatable Foam Camping Pad 2 Person with Pillow for Camping,Backpack,Hiking,Traveling (Sky Blue with Yellow)",weak_title,https://www.amazon.com/dp/B0C4GL58FL,https://m.media-amazon.com/images/I/41U3dO3VDgL._AC_.jpg,data/external/rare_usage_20260906/amazon/originals/B0C4GL58FL.jpg,abd256337a8524890c3085015b99055623f67993a89ab904cb96d137496e4732,423,433,"Public publisher research release; retailer photo rights retained; local academic experiment, no blanket photo redistribution grant established",,,,,,,amazon_sports,WILD FUN,JPEG,,,,,amazon_reviews_2023:B0C4GL58FL,withhold,,Weak source purpose/type text is not an exact occasion/style label,abd256337a8524890c3085015b99055623f67993a89ab904cb96d137496e4732,4198aa9efc154149e5c5e1114095ca37982333b1e96c42487f4f34490f58299c,7d6749670b48cf4fc13f4f87e7b0e0b5b93a3d303282c5126813a149d08b827f,29c341d97ff5f18c795e8035a4e73aa1c14d6e612e21ed70fa6d81c6243837e9,9183a222a2a2a2a2,d0c0d0d0d0505051,30938222a2a2a207,ffc0c0c0404040ff,9183a222a2a2a2a2,d4c0d0d0d0505051,423,433,external_family_7a396ba84ed9a2b8fb76,False,Weak source purpose/type text is not an exact occasion/style label,False
